detector,mean_n_detect,mean_n_TP,mean_n_FP,mean_delay,std_n_detect,std_n_TP,std_n_FP,std_delay
PH1,160.85,50.0,110.85,14.749,6.397460433640837,0.0,6.397460433640837,1.7976148085727375
PH2,54.25,49.15,5.1,24.694807823129253,1.6695807857064,0.7921489758877429,1.841195263952197,1.181218142395477
PH3,249.6,50.0,199.6,10.643999999999998,10.873821775254548,0.0,10.873821775254548,1.0199921568325905
PH4,117.7,49.65,68.05,13.669030612244901,6.603786792439623,0.5722761571129799,6.367691889531089,1.488497214026314
PH5,106.05,50.0,56.05,18.34,4.521891197275759,0.0,4.521891197275759,1.4742320034512881
PH6,51.15,49.4,1.75,30.517348639455783,0.8529361054615989,0.6633249580710799,0.8874119674649424,1.9880362445413309
PH7,164.05,50.0,114.05,12.549000000000001,7.088547100781654,0.0,7.088547100781655,1.2423441552162588
PH8,92.75,48.95,43.8,15.126780628763996,7.168507515515346,1.023474474522936,6.794115100585212,2.088212755107599
PH9,147.95,50.0,97.95,16.16,5.162121656838397,0.0,5.162121656838397,1.52907815365991
PH10,53.5,49.15,4.35,24.820352891156464,1.5,0.7921489758877429,1.5580436450882884,1.2230704481302161
PH11,196.0,50.0,146.0,15.839000000000002,6.841052550594828,0.0,6.841052550594828,1.370466708825866
PH12,100.4,49.65,50.75,17.42593282312925,4.6303347611160905,0.5722761571129799,4.526311964502668,1.4043659892952924
PH13,101.35,50.0,51.35,19.028999999999996,4.327528162819972,0.0,4.327528162819972,1.6300119631462833
PH14,51.0,49.45,1.55,30.52312414965986,0.7745966692414834,0.6689544080129826,0.7399324293474372,1.9873447272619356
PH15,137.6,50.0,87.6,16.323,4.78957200593122,0.0,4.78957200593122,1.5039318468600893
PH16,83.0,48.65,34.35,18.130755861919233,5.347896782848375,0.8529361054615989,5.189171417480829,2.022194990041355
ADWIN1,167.4,99.8,67.6,46.273050505050506,5.877074101966046,0.39999999999999997,5.834380858325929,6.6799345433254
ADWIN2,161.6,99.85,61.75,43.54630303030304,4.983974317750845,0.3570714214271425,4.948484616526558,5.945755210772294
ADWIN3,151.1,99.75,51.35,41.63058585858586,4.710626285325551,0.4330127018922193,4.767336782733102,5.041498434013159
ADWIN4,142.55,99.6,42.95,38.269243454957746,4.800781186432058,0.5830951894845301,4.974685919734029,4.397530976767077
ADWIN5,128.1,99.3,28.8,35.42312760255617,4.846648326421054,0.6403124237432849,5.045790324617146,5.2457403994873175
ADWIN6,115.75,99.5,16.25,33.85303896103896,3.4478254016118624,0.5916079783099616,3.418698582794336,5.655743892892849
ADWIN7,106.35,99.75,6.6,32.66654545454544,2.0316249653910043,0.4330127018922193,2.083266665599966,2.401132355730467
ADWIN8,103.0,99.9,3.1,33.86957575757576,2.04939015319192,0.30000000000000004,2.0952326839756963,1.8007268974069868
ADWIN9,100.0,100.0,0.0,39.60799999999999,0.0,0.0,0.0,1.3511239765469332
DDM1,129.5,22.55,106.95,73.07166659468722,7.0816664705420855,4.104570623098109,5.064336086793609,3.661863356241397
DDM2,129.5,22.55,106.95,73.07166659468722,7.0816664705420855,4.104570623098109,5.064336086793609,3.661863356241397
DDM3,289.45,49.2,240.25,43.36813107581679,9.259994600430392,1.7204650534085253,9.213441268060485,2.399433020728331
DDM4,3.05,0.0,3.05,nan,1.2031209415515964,0.0,1.2031209415515964,nan
DDM5,2.8,0.0,2.8,nan,1.2884098726725126,0.0,1.2884098726725126,nan
DDM6,71.05,2.35,68.7,90.1625,4.984726672546851,0.9630680142129111,4.88978527135906,4.86316048070708
DDM7,71.05,2.35,68.7,90.1625,4.984726672546851,0.9630680142129111,4.88978527135906,4.86316048070708
DDM8,139.8,23.9,115.9,72.6675308851882,6.801470429252779,2.211334438749598,6.1959664298638675,4.113816005904865
DDM9,1.85,0.0,1.85,nan,0.7262919523166975,0.0,0.7262919523166975,nan
DDM10,1.55,0.0,1.55,nan,0.5894913061275798,0.0,0.5894913061275798,nan
SeqDrift21,199.85,99.85,100.0,199.0,0.3570714214271425,0.3570714214271425,0.0,0.0
SeqDrift22,199.85,99.85,100.0,199.0,0.3570714214271425,0.3570714214271425,0.0,0.0
SeqDrift23,199.85,99.85,100.0,199.0,0.3570714214271425,0.3570714214271425,0.0,0.0
SeqDrift24,199.55,99.6,99.95,198.95,0.49749371855331,0.4898979485566356,0.21794494717703367,0.21794494717703367
SeqDrift25,198.85,98.9,99.95,198.95,1.1521718621802912,1.1789826122551597,0.21794494717703367,0.21794494717703367
SeqDrift26,197.3,97.4,99.9,198.89949494949494,1.7349351572897471,1.8275666882497066,0.30000000000000004,0.3015193813892091
SeqDrift27,188.95,89.3,99.65,198.60092162222367,3.528101472463625,3.3481338085566414,0.47696960070847283,0.5445795716010008
SeqDrift28,182.15,83.0,99.15,197.96357693924972,4.5307284182568255,4.312771730569565,0.8529361054615989,1.0745121412054859
SeqDrift29,148.3,55.55,92.75,185.9594888434484,4.920365840057018,4.944441323344832,2.7179955849853767,4.5439457749713945
SeqDrift210,149.8,99.85,49.95,248.6727272727273,0.4,0.3570714214271425,0.21794494717703367,0.6612451731871892
SeqDrift211,149.8,99.85,49.95,248.6727272727273,0.4,0.3570714214271425,0.21794494717703367,0.6612451731871892
SeqDrift212,149.7,99.75,49.95,248.5212121212121,0.45825756949558405,0.4330127018922193,0.21794494717703367,0.7380265548015732
SeqDrift213,149.7,99.75,49.95,248.5212121212121,0.45825756949558405,0.4330127018922193,0.21794494717703367,0.7380265548015732
SeqDrift214,149.25,99.3,49.95,247.83316183080547,0.7664854858377946,0.7810249675906654,0.21794494717703367,1.1900414533091876
SeqDrift215,148.55,98.6,49.95,246.75207030328528,1.023474474522936,1.0677078252031311,0.21794494717703367,1.599519816673549
SeqDrift216,144.05,94.1,49.95,239.41784085463496,1.9868316486305526,1.9974984355438181,0.21794494717703367,3.375303754760863
SeqDrift217,140.8,91.15,49.65,233.50065434212306,2.9765752132274432,2.8683619018526936,0.5722761571129799,5.470716718351973
