detector,mean_n_detect,mean_n_TP,mean_n_FP,mean_delay,std_n_detect,std_n_TP,std_n_FP,std_delay
PH1,2961.75,98.9,2862.85,39.08558410743241,33.51697331203998,0.8888194417315588,33.27953575397349,4.291701434724985
PH2,263.1,51.45,211.65,74.08717807848828,19.508716000803336,0.864580823289529,18.94802100484375,8.434575715213875
PH3,5727.8,100.0,5627.8,15.8655,43.67218794610593,0.0,43.67218794610593,1.0315933064924372
PH4,3594.3,99.95,3494.35,24.810858585858586,40.953754406647505,0.21794494717703367,40.916103186887185,2.4313563297434313
PH5,1763.15,90.05,1673.1,64.15435894588593,31.09224179759317,2.8892040426387333,29.731969325962922,7.139741463523525
PH6,106.8,49.6,57.2,101.07800085034013,6.860029154456998,0.5830951894845301,6.860029154456998,10.054634582307248
PH7,4407.6,100.0,4307.6,20.7395,38.985125368529985,0.0,38.985125368529985,2.0156673212611254
PH8,2384.8,97.7,2287.1,44.64321754270942,54.692412636489166,1.6462077633154326,54.00175923060284,5.457290909665348
PH9,2595.35,99.0,2496.35,41.18393309595003,37.37549330778124,1.0,37.1366059299985,4.792950041274398
PH10,254.0,51.45,202.55,74.37804300065454,17.891338686638292,0.864580823289529,17.33053663335328,8.815976554012463
PH11,3978.95,100.0,3878.95,20.234,17.568366457926587,0.0,17.568366457926587,1.2854392245454467
PH12,2736.0,99.9,2636.1,28.90058080808081,20.564532574313475,0.30000000000000004,20.498536533128405,2.748347579322656
PH13,1612.45,89.55,1522.9,64.85869720635989,28.383930312766765,2.654712790491657,27.91397499461515,8.724392957980807
PH14,105.1,49.6,55.5,101.00242942176871,6.268173577685928,0.5830951894845301,6.320601237224193,9.901301246190416
PH15,3296.0,100.0,3196.0,24.776500000000002,28.039258192755387,0.0,28.039258192755387,2.0329984628621833
PH16,1954.25,97.7,1856.55,47.151227663090424,42.91954682892167,1.5198684153570663,42.19179422589184,4.776197087821891
ADWIN1,138.65,88.45,50.2,128.79221433495846,3.213642792844283,2.9744747435471703,4.178516483155236,12.396211350169267
ADWIN2,133.4,89.1,44.3,129.47779218265964,3.826225293941799,2.913760456866693,5.320714237769211,10.188661324410994
ADWIN3,126.5,89.05,37.45,131.36387205681257,3.442382895611701,2.5782746168707473,5.113462623311135,10.212438443550816
ADWIN4,119.2,91.75,27.45,132.87357499903737,3.682390527904394,1.8131464364468746,4.375785643744447,10.89119422951357
ADWIN5,111.55,92.85,18.7,143.19191017156305,2.3124662159694354,1.9045996954740911,3.887158345115362,7.197485363510481
ADWIN6,106.0,95.2,10.8,154.9294519861068,2.6457513110645907,1.9390719429665317,3.641428291206625,7.062043863498384
ADWIN7,102.45,97.2,5.25,171.9093872415559,1.9098429254784277,1.5999999999999999,2.9979159427842537,6.132275760513393
ADWIN8,100.9,98.8,2.1,188.2823595262535,0.5385164807134505,0.9273618495495703,1.2609520212918492,7.203288928405457
ADWIN9,100.0,99.95,0.05,243.25272727272733,0.0,0.21794494717703367,0.21794494717703364,7.439659416358049
DDM1,139.4,21.2,118.2,342.2685197328359,11.568923891183655,3.6551333764994136,10.240117186829455,19.581114657550863
DDM2,139.4,21.2,118.2,342.2685197328359,11.568923891183655,3.6551333764994136,10.240117186829455,19.581114657550863
DDM3,2202.1,63.85,2138.25,93.03532614122828,32.603527416523505,3.0376800358168077,32.600421776412645,8.510898211367085
DDM4,846.8,50.25,796.55,239.59388566588663,29.70959440988719,1.4097872179871684,28.93350134359822,14.147761942405614
DDM5,271.5,28.5,243.0,298.77766741926655,30.99435432461854,4.153311931459037,28.55170747958868,19.5706408083973
DDM6,1.9,0.2,1.7,396.25,1.4106735979665885,0.4,1.4177446878757822,94.95097419194813
DDM7,1.9,0.2,1.7,396.25,1.4106735979665885,0.4,1.4177446878757822,94.95097419194813
DDM8,370.55,39.8,330.75,329.8150509186097,17.973522192380656,3.57211421989835,16.089981354868005,11.519412612177158
DDM9,57.8,8.5,49.3,379.1007210844711,7.6589816555466435,3.456877203488721,7.4772989775720475,36.571852415986534
DDM10,6.25,0.6,5.65,368.57142857142856,2.342541355024496,0.8602325267042626,2.1971572542719833,63.81246439564058
SeqDrift21,130.2,64.05,66.15,164.31473028407802,7.852388171760232,4.88339021582343,6.559535044498199,18.550196381209858
SeqDrift22,126.0,64.2,61.8,155.5682328718437,6.5038450166036395,4.308131845707603,6.095900261651269,15.371292498959717
SeqDrift23,120.8,65.0,55.8,144.30926623698122,6.004997918400972,4.277849927241488,6.20966987850401,15.65226166044526
SeqDrift24,114.65,66.85,47.8,134.48842550327205,5.27517772212463,4.373499742768941,5.240229002629561,12.509934173222161
SeqDrift25,108.25,70.4,37.85,126.23356627902857,3.7399866309921483,3.184336665618131,3.8636122993903,7.949250707923262
SeqDrift26,104.6,74.85,29.75,125.6157080063227,2.4979991993593593,3.259984662540608,3.7265936188428164,5.608186419688135
SeqDrift27,102.0,80.65,21.35,128.09971727125978,1.378404875209022,3.5252659474144643,3.7851684242580275,4.635084883946013
SeqDrift28,101.0,84.1,16.9,133.2921548919664,0.7745966692414834,2.8965496715920476,2.964793416074719,3.9518590786123724
SeqDrift29,100.15,94.65,5.5,160.42973636245986,0.3570714214271425,2.5548972582082436,2.539685019840059,4.873971293703322
SeqDrift210,156.75,79.3,77.45,215.81638859455612,5.252380412727167,3.3926390907374753,4.620335485654694,14.50542525538322
SeqDrift211,152.9,79.15,73.75,210.2400089087344,6.114736298484179,3.409912022325503,5.84700778176325,15.265631307453742
SeqDrift212,147.1,78.5,68.6,202.41032078619102,5.889821729050889,3.3689761055846033,6.232174580353152,14.371163111771526
SeqDrift213,139.45,78.25,61.2,192.81222623174037,4.96462485994662,3.476708213238494,5.6444663166680344,12.528205663009393
SeqDrift214,129.7,79.25,50.45,181.04884084168805,4.428317965096906,3.519588044075613,6.4534874292896856,9.950903641492495
SeqDrift215,121.15,80.3,40.85,170.19683563438912,4.607331114647611,4.172529209005012,7.164321321660553,10.182299484757388
SeqDrift216,113.3,82.65,30.65,165.81390204340974,4.337049688440288,4.114304315434142,6.498269000279998,9.549476037696799
