detector,mean_n_detect,mean_n_TP,mean_n_FP,mean_delay,std_n_detect,std_n_TP,std_n_FP,std_delay
PH1,1417.25,93.5,1323.75,113.74856692437098,43.28726718100832,1.857417562100671,42.115169476092575,7.339568822046719
PH2,54.15,49.95,4.2,11.024714285714285,2.17428149051589,0.21794494717703367,2.181742422927143,0.9258444683594738
PH3,3155.6,100.0,3055.6,48.9995,24.810078597215288,0.0,24.810078597215288,3.8982053242485835
PH4,1093.75,84.3,1009.45,121.0717615195633,62.36415236335695,3.5651086939951777,59.780828866786386,12.445187611290992
PH5,616.5,74.25,542.25,103.63854683945047,29.093813775440307,2.6995369973386176,28.160033735775247,10.943771699787643
PH6,52.5,50.0,2.5,14.987,1.2041594578792296,0.0,1.2041594578792296,1.3751694441049802
PH7,2038.5,98.85,1939.65,81.39665639816532,44.59652452826341,1.388344337691482,44.167040878917845,7.842081038257845
PH8,171.2,49.15,122.05,21.769019507244952,18.559633617073374,2.0560885194952085,18.467471402441646,9.3934734090982
PH9,1304.9,93.0,1211.9,113.87721608410888,37.918201434139775,2.5298221281347035,36.09695277997854,6.934575867634097
PH10,53.75,49.95,3.8,11.023714285714288,1.8131464364468746,0.21794494717703367,1.8330302779823362,0.926529226826259
PH11,2371.75,100.0,2271.75,53.54600000000001,26.756074076740035,0.0,26.756074076740035,5.122627646042606
PH12,897.45,85.35,812.1,120.03121395818671,53.36335353030205,3.48245602987317,50.812301660129506,11.589653090961589
PH13,590.1,73.95,516.15,102.9732820792495,24.945741119477688,2.836811590500857,23.799737393509197,9.716228368288888
PH14,52.3,50.0,2.3,14.987,0.9539392014169457,0.0,0.9539392014169455,1.3751694441049802
PH15,1661.55,98.95,1562.6,83.6797076376005,31.449125584028565,1.2031209415515967,30.812984276113212,6.449913801232206
PH16,151.8,49.45,102.35,23.35878155115079,17.95717126943996,2.011839953873071,17.616114781642402,10.666784505834155
ADWIN1,100.3,100.0,0.3,69.91600000000001,0.5567764362830021,0.0,0.5567764362830021,1.8675502670611033
ADWIN2,100.25,100.0,0.25,71.916,0.5361902647381804,0.0,0.5361902647381804,2.2227334523059663
ADWIN3,100.15,100.0,0.15,74.02799999999999,0.3570714214271425,0.0,0.3570714214271425,1.8334492084592893
ADWIN4,100.05,100.0,0.05,76.94,0.21794494717703367,0.0,0.21794494717703364,1.7317736572658695
ADWIN5,100.0,100.0,0.0,81.26,0.0,0.0,0.0,1.7406205789889984
ADWIN6,100.0,100.0,0.0,86.25200000000001,0.0,0.0,0.0,1.8278555741633427
ADWIN7,100.0,100.0,0.0,92.69999999999999,0.0,0.0,0.0,2.7247018185482235
ADWIN8,100.0,100.0,0.0,97.35600000000001,0.0,0.0,0.0,1.9970538300206102
ADWIN9,100.0,100.0,0.0,113.1,0.0,0.0,0.0,2.237427093784286
DDM1,153.95,39.6,114.35,190.8984793172187,12.200307373177122,2.9393876913398143,10.757671681177111,15.58089026876986
DDM2,153.95,39.6,114.35,190.8984793172187,12.200307373177122,2.9393876913398143,10.757671681177111,15.58089026876986
DDM3,1878.9,54.3,1824.6,31.111185894159604,29.0635510562629,2.147091055358389,29.208560389036634,2.588219361934739
DDM4,834.5,50.7,783.8,94.9394606919691,27.782188538702275,0.7810249675906654,27.865031849972823,8.95285311082819
DDM5,184.1,20.7,163.4,219.61284891223903,24.941732097029668,3.2109188716004646,21.991816659839632,28.59386492281632
DDM6,2.85,1.4,1.45,189.96428571428575,2.2863726730347356,1.2000000000000002,1.6575584454250776,90.25102071645955
DDM7,2.85,1.4,1.45,189.96428571428575,2.2863726730347356,1.2000000000000002,1.6575584454250776,90.25102071645955
DDM8,419.05,50.65,368.4,118.90427975770213,14.75288107455625,1.4585952145814822,15.017989212940593,11.05060492737089
DDM9,68.0,24.15,43.85,262.32890086975704,6.826419266350405,4.304358256465184,5.0226984779100565,23.396204063046504
DDM10,5.7,1.9,3.8,319.933201058201,3.4510867853474796,1.5459624833740306,2.3366642891095846,92.83507056374819
SeqDrift21,102.85,100.0,2.85,73.5,1.5256146302392357,0.0,1.525614630239236,1.5811388300841898
SeqDrift22,102.25,100.0,2.25,73.9,1.3738631664034087,0.0,1.3738631664034087,1.4966629547095764
SeqDrift23,101.65,100.0,1.65,74.8,0.9630680142129111,0.0,0.9630680142129111,1.4866068747318504
SeqDrift24,101.35,100.0,1.35,76.1,1.061838029079765,0.0,1.061838029079765,1.4628738838327793
SeqDrift25,100.8,100.0,0.8,77.95,0.7483314773547882,0.0,0.7483314773547882,2.0365411854416298
SeqDrift26,100.5,100.0,0.5,79.15,0.5,0.0,0.5,1.8241436346954698
SeqDrift27,100.1,100.0,0.1,81.65,0.30000000000000004,0.0,0.30000000000000004,1.5898113095584645
SeqDrift28,100.05,100.0,0.05,83.25,0.21794494717703367,0.0,0.21794494717703364,1.5451537140362444
SeqDrift29,100.0,100.0,0.0,88.3,0.0,0.0,0.0,2.379075450674064
SeqDrift210,102.8,99.9,2.9,149.9611111111111,1.4696938456699067,0.30000000000000004,1.5459624833740306,0.8961880352874547
SeqDrift211,102.2,99.95,2.25,149.88459595959597,1.5999999999999999,0.21794494717703367,1.6695807857064,0.8104515019900012
SeqDrift212,101.8,99.95,1.85,149.78459595959595,1.4352700094407322,0.21794494717703367,1.49248115565993,0.7237063140508315
SeqDrift213,101.4,99.95,1.45,149.68459595959595,1.3190905958272918,0.21794494717703367,1.359227721906819,0.6088267577203164
SeqDrift214,100.8,99.95,0.85,149.58459595959596,1.2083045973594573,0.21794494717703367,1.2757350822173075,0.4445100818152775
SeqDrift215,100.35,100.0,0.35,149.5,0.5722761571129799,0.0,0.5722761571129799,0.0
SeqDrift216,100.1,100.0,0.1,149.5,0.30000000000000004,0.0,0.30000000000000004,0.0
SeqDrift217,100.05,100.0,0.05,149.5,0.21794494717703367,0.0,0.21794494717703367,0.0
SeqDrift218,100.0,100.0,0.0,149.5,0.0,0.0,0.0,0.0
