PH1,mean,std
med_sev,8.125,1.059186008215743
kurto_sev,6.968053328104072,3.0230019089553464
skew_sev,2.277766494755635,0.37418043461841416
perc10_sev,0.0,0.0
perc90_sev,46.285000000000004,3.7526357403830155
med_mag,2.791059241627787,0.0959333801071845
kurto_mag,-1.6999570810106674,0.07156764969793024
skew_mag,0.3217157613341416,0.09294556355492381
perc10_mag,1.7976983597145026,0.10733865390220651
perc90_mag,6.803594122135243,0.03127275585557543
med_interv,202.65,18.335825588175737
kurto_interv,1.2545198259361403,0.48677083763932233
skew_interv,1.506044114979419,0.12403684351340744
perc10_interv,42.260000000000005,6.746436096191827
perc90_interv,1189.145,44.30514050310634
,,
PH2,mean,std
med_sev,3.0,0.0
kurto_sev,7.670488008756817,4.826800413674375
skew_sev,2.631075089182013,0.7122277959704788
perc10_sev,3.0,0.0
perc90_sev,5.2700000000000005,1.148956047897394
med_mag,6.723029142624552,0.029650420250359483
kurto_mag,10.281848461913572,17.776839113501634
skew_mag,-1.792633246969316,2.6609730902009976
perc10_mag,6.529822713804705,0.03616860840638199
perc90_mag,6.896644576280117,0.0349647517672039
med_interv,2002.0,0.0
kurto_interv,11.490066352494088,17.313647175606768
skew_interv,-1.5925715718257036,2.83975201882914
perc10_interv,1999.075,0.5374709294464094
perc90_interv,2005.3049999999998,0.506433608679351
,,
PH3,mean,std
med_sev,7.05,0.3840572873934304
kurto_sev,5.749314944354722,3.2008630073953963
skew_sev,1.9274502421716186,0.3357967253886147
perc10_sev,0.6600000000000001,0.4651881339845201
perc90_sev,25.770000000000003,0.7253275122315463
med_mag,2.459302821197249,0.04277421713197432
kurto_mag,-1.0782119405668105,0.12054318979529445
skew_mag,0.7966519222733461,0.0646380835533237
perc10_mag,1.7177481315350676,0.06234391945357916
perc90_mag,6.7749173780626775,0.022237815187769717
med_interv,71.4,3.6076308015094893
kurto_interv,20.23258694162649,3.1488147560253466
skew_interv,4.139531572056134,0.2697298505099988
perc10_interv,18.32,1.2110326172320875
perc90_interv,259.4700000000001,18.99900260540009
,,
PH4,mean,std
med_sev,3.1,0.4358898943540675
kurto_sev,0.28361054214644604,0.7842853529593089
skew_sev,1.123430837054553,0.26079050570539075
perc10_sev,1.6649999999999998,0.5359804100897718
perc90_sev,10.080000000000002,1.0590561835898982
med_mag,6.721175991358903,0.026918577013305182
kurto_mag,7.914582642617356,5.486224761708023
skew_mag,-3.0008358916060502,0.7620376960574242
perc10_mag,5.26908689784262,1.4680775158682158
perc90_mag,6.885762281798945,0.03496475176720391
med_interv,2001.95,0.21794494717703372
kurto_interv,3.9645153597480816,2.301237152726219
skew_interv,-2.3912351076791696,0.4602603866543509
perc10_interv,834.8900000000001,809.5331227936259
perc90_interv,2003.625,0.4710360920354193
,,
PH5,mean,std
med_sev,2.0,0.0
kurto_sev,18.62319555805532,11.820865457570854
skew_sev,3.944657583299744,1.4508711953281592
perc10_sev,2.0,0.0
perc90_sev,3.655,0.9046960815655165
med_mag,6.726735445155846,0.02988116630047115
