PH1,mean,std
med_sev,3.05,0.21794494717703364
kurto_sev,2.5540177632981917,0.9880536347731649
skew_sev,1.322725236145317,0.11639455992197768
perc10_sev,0.0,0.0
perc90_sev,10.8,0.39999999999999997
med_mag,4.7009573361723564,0.03162472904678682
kurto_mag,-0.1971839391707933,0.11100791835884113
skew_mag,0.12427250702022954,0.05619613488037384
perc10_mag,4.12310562561766,8.881784197001252e-16
perc90_mag,5.431195191093082,0.046030383958578724
med_interv,38.0,1.0
kurto_interv,40.43128205372906,23.226146876174983
skew_interv,4.448254255370693,1.1340737199210111
perc10_interv,16.2,0.3999999999999999
perc90_interv,99.28,2.954589650019112
,,
PH2,mean,std
med_sev,5.525,0.5804093383121951
kurto_sev,8.89583109809152,5.152478937583141
skew_sev,2.4802551360705043,0.5838362590761861
perc10_sev,1.145,0.3456515586540873
perc90_sev,16.67000000000001,2.034969287237522
med_mag,5.071600486906874,0.05916771757673654
kurto_mag,-0.46070302041195044,0.26191634296136834
skew_mag,-0.29169996391150926,0.15789053933217162
perc10_mag,4.334763876478041,0.06751720912804396
perc90_mag,5.648870279284983,0.07198075595452684
med_interv,420.175,144.9213817040122
kurto_interv,-1.3097431185607993,0.33931470077028447
skew_interv,0.5962119109289603,0.22230133836441957
perc10_interv,47.525000000000006,10.522018580101443
perc90_interv,2004.4299999999996,9.36515349580563
,,
PH3,mean,std
med_sev,5.0,0.0
kurto_sev,-1.0876022600136832,0.032020369348714016
skew_sev,0.37299117925145403,0.027667724091142053
perc10_sev,1.0,0.0
perc90_sev,11.9,0.3
med_mag,4.722040488870215,0.04830757156312307
kurto_mag,-0.228258962776103,0.07630524831211007
skew_mag,0.12696118510865384,0.04089289318327891
perc10_mag,4.12310562561766,8.881784197001252e-16
perc90_mag,5.468019498259945,0.02761823037514724
med_interv,20.6,0.4898979485566357
kurto_interv,14.398459442417693,4.871509778070833
skew_interv,2.8269739096310054,0.34305123739985294
perc10_interv,14.0,0.0
perc90_interv,46.00999999999999,0.9622369770487925
,,
PH4,mean,std
med_sev,5.0,0.0
kurto_sev,-1.0947063789313796,0.04078541650811502
skew_sev,0.3299076185815897,0.03488941660478808
perc10_sev,1.0,0.0
perc90_sev,11.95,0.21794494717703367
med_mag,4.6983219420851245,0.025140057309932545
kurto_mag,-0.21489213428360218,0.10041132246787493
skew_mag,0.14024072340361987,0.06102620085649549
perc10_mag,4.12310562561766,8.881784197001252e-16
perc90_mag,5.431195191093082,0.04603038395857873
med_interv,31.9,0.6244997998398398
kurto_interv,25.354500882900318,10.381123109387072
skew_interv,3.752925391257004,0.5497279953315616
perc10_interv,15.0,0.0
perc90_interv,87.48500000000003,2.7348263198967406
,,
PH5,mean,std
med_sev,3.85,0.3570714214271425
kurto_sev,7.725145269258374,3.7594433140449324
skew_sev,2.0744060311234214,0.3326827221234289
perc10_sev,0.0,0.0
perc90_sev,11.730000000000008,0.4208325082500098
med_mag,4.737852853393608,0.05244368017242282
kurto_mag,-0.22164413811562395,0.12031007445886585
skew_mag,0.1362395060491836,0.06167108674616281
perc10_mag,4.150598689763034,0.048570083037249814
perc90_mag,5.4404012678847975,0.04510038134516397
med_interv,59.125,1.5319513699853529
kurto_interv,31.638666110941934,9.901602659774117
skew_interv,4.44623132407746,0.6583403872721451
perc10_interv,20.45,0.7399324293474372
perc90_interv,178.99000000000007,6.0348902226966645
,,
PH6,mean,std
med_sev,8.65,1.7825543469975889
kurto_sev,6.691457763520935,5.086331656181365
skew_sev,2.2689269558119185,0.7473856100039376
perc10_sev,1.365,0.5470603257411379
perc90_sev,28.66500000000001,6.938319320988332
med_mag,5.335703252283374,0.07032459482821384
kurto_mag,0.49772079115041323,0.7699868752470739
skew_mag,-0.5840512792159067,0.36580090478100236
perc10_mag,4.806430429621157,0.12821517880404742
perc90_mag,5.7405889022883505,0.0712202050410064
med_interv,1996.525,2.8743477520995966
kurto_interv,3.5286520397090393,3.307805655490634
skew_interv,-2.2361211817265323,0.6263396733008344
perc10_interv,670.425,662.2412157779067
perc90_interv,2038.6349999999998,10.312578484549777
,,
PH7,mean,std
med_sev,4.95,0.21794494717703367
kurto_sev,-1.022621839481212,0.05034381951973335
skew_sev,0.40638448802582144,0.0337673641213765
perc10_sev,1.0,0.0
perc90_sev,11.89000000000001,0.2998332870112963
med_mag,4.7167697006957505,0.04564636457052837
kurto_mag,-0.23239122805737855,0.09542326828345063
skew_mag,0.12979616431408836,0.056303979967875506
perc10_mag,4.12310562561766,8.881784197001252e-16
perc90_mag,5.4404012678847975,0.04510038134516397
med_interv,26.125,0.4437059837324712
kurto_interv,22.784917121322145,15.223608014525462
skew_interv,3.339481043364009,0.6677285181242205
perc10_interv,14.0,0.0
perc90_interv,65.19500000000001,1.361791099985613
,,
PH8,mean,std
med_sev,5.15,0.3570714214271425
kurto_sev,-0.4555790708476417,0.5824514599282609
skew_sev,0.4569291454305497,0.10896432014632394
perc10_sev,1.0,0.0
perc90_sev,12.0,0.0
med_mag,4.722040488870215,0.04830757156312307
kurto_mag,-0.1984821703157734,0.11994895934338286
skew_mag,0.1403005416092786,0.061512770449341544
perc10_mag,4.130875404615265,0.026802255873622113
perc90_mag,5.444083698601483,0.043415217858074444
med_interv,41.825,0.9908960591303209
kurto_interv,37.23100968624614,15.527924760040516
skew_interv,4.886278772229028,0.838963286860394
perc10_interv,16.815,0.3745330426010494
perc90_interv,146.07000000000002,5.354726883791548
,,
PH9,mean,std
med_sev,5.85,0.4769696007084727
kurto_sev,-0.45858675496552104,0.1170829801732017
skew_sev,0.8818132047498846,0.05857065398033447
perc10_sev,1.0,0.0
perc90_sev,23.1,0.4358898943540673
med_mag,4.706228124346821,0.03764095650994803
kurto_mag,-0.19095062063695084,0.1098697918822477
skew_mag,0.12318890936356,0.06262298326962153
perc10_mag,4.129082378692741,0.026052062664774955
perc90_mag,5.4404012678847975,0.045100381345163976
med_interv,43.45,0.6689544080129826
kurto_interv,36.44544654650378,19.718699445455194
skew_interv,4.38753298055914,0.964929855540283
perc10_interv,29.0,0.0
perc90_interv,104.8,2.9787581304966535
,,
PH10,mean,std
med_sev,8.475,1.3179055353097202
kurto_sev,1.7960177202651768,2.1073773975671215
skew_sev,1.2017226321335435,0.3387188740244864
perc10_sev,1.645,0.47378792724171437
perc90_sev,24.535000000000004,1.292778016521011
med_mag,5.071694817130821,0.052812130116621336
kurto_mag,-0.45785890287408276,0.25394706606206235
skew_mag,-0.30459785052118693,0.1554366883221222
perc10_mag,4.3215452392377065,0.06186881099678217
perc90_mag,5.652844786944372,0.07187709368378477
med_interv,465.75,142.20860557645588
kurto_interv,-1.3716056086692097,0.3160669229368208
skew_interv,0.5479917504554914,0.21413596959291947
perc10_interv,58.03000000000001,10.851502200156439
perc90_interv,2005.325,8.951808476503508
,,
PH11,mean,std
med_sev,11.8,0.6000000000000002
kurto_sev,-1.1900929496480326,0.03903371649731908
skew_sev,0.2374905895439428,0.04673281421112388
perc10_sev,2.0,0.0
perc90_sev,24.95,0.38405728739343037
med_mag,4.711498912521286,0.04216630539571575
kurto_mag,-0.22362713997287126,0.08855878281867359
skew_mag,0.12367067406018886,0.047045167439719954
perc10_mag,4.12310562561766,8.881784197001252e-16
perc90_mag,5.45881342146823,0.03682430716686298
med_interv,30.95,0.21794494717703367
kurto_interv,20.75169201180531,6.118301379476641
skew_interv,3.4497711115375047,0.35779006287037174
perc10_interv,29.0,0.0
perc90_interv,55.25999999999999,0.929193198425398
,,
PH12,mean,std
med_sev,12.225,0.7154544010627093
kurto_sev,-1.2207973470356586,0.03561749043093362
skew_sev,0.18199606102866564,0.045541904658956384
perc10_sev,2.0,0.0
perc90_sev,25.0,0.0
med_mag,4.711498912521286,0.04216630539571575
kurto_mag,-0.197991106252868,0.11925403581398669
skew_mag,0.13218783716037721,0.07073983781182944
perc10_mag,4.12310562561766,8.881784197001252e-16
perc90_mag,5.433036406451426,0.04459011548018118
med_interv,44.8,0.7483314773547881
kurto_interv,26.23246290528172,12.688228445820558
skew_interv,3.8260397651394897,0.6837692166612944
perc10_interv,29.0,0.0
perc90_interv,100.00000000000001,3.332266495945363
,,
PH13,mean,std
med_sev,5.3,0.45825756949558405
kurto_sev,0.695156696434889,0.8188006855768749
skew_sev,1.139517016324477,0.12395648125895758
perc10_sev,1.0,0.0
perc90_sev,21.990000000000002,0.5494542747126449
med_mag,4.743123641568073,0.05270788174464469
kurto_mag,-0.2164989839471032,0.10583418906370604
skew_mag,0.13316711565332068,0.06334833250334682
perc10_mag,4.135059131767823,0.03586051845048725
perc90_mag,5.454210383072371,0.03986348185408086
med_interv,65.15,1.9880895352071049
kurto_interv,32.11763910697438,10.934776458432548
skew_interv,4.498665012373978,0.6949688359761402
perc10_interv,29.244999999999997,0.424823492759052
perc90_interv,186.06,6.0995409663350895
,,
PH14,mean,std
med_sev,12.225,1.4788086421170248
kurto_sev,4.4636399898610195,5.241123910428977
skew_sev,1.685417324470571,0.856371612333253
perc10_sev,1.6350000000000002,0.42576401914675693
perc90_sev,31.360000000000003,4.787943190974596
med_mag,5.345029435356702,0.07450286980485596
kurto_mag,0.5151501084726074,0.7659832602690263
skew_mag,-0.6042310434125955,0.369187798202475
perc10_mag,4.8137042576391105,0.12581422024788447
perc90_mag,5.741891336756653,0.07140124168790463
med_interv,1997.475,3.0719497066195607
kurto_interv,4.050167616599702,3.0620682091127587
skew_interv,-2.363678782628875,0.5634821803954939
perc10_interv,753.0250000000001,629.9709381193708
perc90_interv,2039.2900000000002,10.436038520434828
,,
PH15,mean,std
med_sev,11.85,0.4769696007084727
kurto_sev,-1.2056323531849584,0.03511037411887045
skew_sev,0.23493761028001997,0.03864550769069676
perc10_sev,2.0,0.0
perc90_sev,25.1,0.29999999999999993
med_mag,4.706228124346821,0.03764095650994803
kurto_mag,-0.20613977746098539,0.11117175792599594
skew_mag,0.13349251588740602,0.05240009585328803
perc10_mag,4.12310562561766,8.881784197001252e-16
perc90_mag,5.454210383072372,0.03986348185408089
med_interv,37.15,0.4769696007084729
kurto_interv,24.609739946493058,21.28448474378817
skew_interv,3.5208358066155805,0.9454006847409195
perc10_interv,29.0,0.0
perc90_interv,74.86,1.8144971755282546
,,
PH16,mean,std
med_sev,12.45,0.5894913061275799
kurto_sev,-1.2282172066097456,0.03713844124950443
skew_sev,0.16965249723751594,0.03990471217934305
perc10_sev,2.0,0.0
perc90_sev,25.1,0.4358898943540673
med_mag,4.727311277044679,0.05028011461986516
kurto_mag,-0.19346809296580453,0.11235742481422618
skew_mag,0.1338827427491977,0.067772388344765
perc10_mag,4.141035884842904,0.04268255432076585
perc90_mag,5.432115798772253,0.04518486543047021
med_interv,55.45,0.864580823289529
kurto_interv,35.65239971717121,15.640392086644246
skew_interv,4.790187955093744,0.853425710541927
perc10_interv,30.45,0.4974937185533099
perc90_interv,167.17000000000002,7.386819342585831
,,
ADWIN1,mean,std
med_sev,32.0,0.0
kurto_sev,20.344259261878168,22.966379494633035
skew_sev,3.148627468607254,2.5617596468033335
perc10_sev,0.0,0.0
perc90_sev,72.0,13.856406460551018
med_mag,5.122883449602867,0.07631949920374347
kurto_mag,0.004065309340962142,0.5460012862020128
