PH1,mean,std
med_sev,3.15,0.3570714214271425
kurto_sev,2.922053314015664,1.3287642224579186
skew_sev,1.3514576510448866,0.1602480842665947
perc10_sev,0.0,0.0
perc90_sev,10.910000000000002,0.2718455443813578
med_mag,4.582575694955839,8.881784197001252e-16
kurto_mag,-0.453104470137505,0.07257647409965275
skew_mag,0.03202597547567416,0.04277546398319637
perc10_mag,3.7738322468351435,0.05579035277646279
perc90_mag,5.5048399053240615,0.041239896063950864
med_interv,41.05,0.864580823289529
kurto_interv,56.08180074068455,16.735921723037727
skew_interv,6.014582289673661,0.7791929850679463
perc10_interv,16.95,0.3840572873934304
perc90_interv,107.25500000000002,2.577881882476396
,,
PH2,mean,std
med_sev,5.725,0.6977642868476431
kurto_sev,8.31860329342551,3.275838196582749
skew_sev,2.4412162234909056,0.45634882027663576
perc10_sev,1.0,0.38600518131237566
perc90_sev,16.715,2.2237974278247554
med_mag,5.246035373816193,0.06141350279798982
kurto_mag,-0.04675302516033242,0.43617179112557547
skew_mag,-0.7069916253182605,0.19728832732058596
perc10_mag,4.237208654766521,0.14086913276811786
perc90_mag,5.806590888051552,0.05556155089592698
med_interv,372.15,115.01533593395273
kurto_interv,-1.3761222697294528,0.3026808256219466
skew_interv,0.5810618918986893,0.19617904896429567
perc10_interv,37.675,5.730695856525628
perc90_interv,2169.3550000000005,32.68166879154119
,,
PH3,mean,std
med_sev,4.95,0.2179449471770336
kurto_sev,-1.0673343694535768,0.04287176896851567
skew_sev,0.4137836397249788,0.03254047186167822
perc10_sev,1.0,0.0
perc90_sev,11.9,0.30000000000000004
med_mag,4.582575694955839,8.881784197001252e-16
kurto_mag,-0.46921636345706574,0.04441309969389368
skew_mag,0.06047959757864825,0.02960587285014333
perc10_mag,3.741657386773941,3.580361673049448e-16
perc90_mag,5.490806393218415,0.03232881364630952
med_interv,22.0,0.0
kurto_interv,26.58159606895858,20.591028846988927
skew_interv,3.3066364710537663,0.9717520652371975
perc10_interv,14.0,0.0
perc90_interv,49.325,0.7764502559726557
,,
PH4,mean,std
med_sev,5.0,0.0
kurto_sev,-1.0535506986733547,0.06182303688480534
skew_sev,0.39385586983583076,0.03815551439750039
perc10_sev,1.0,0.0
perc90_sev,11.800000000000011,0.38858718455449787
med_mag,4.49422390299083,0.044175895982504106
kurto_mag,-0.5597735568888967,0.052377675857766315
skew_mag,0.1041636328287294,0.03237644228477653
perc10_mag,3.741657386773942,9.42055475210265e-16
perc90_mag,5.513441090163004,0.04435476639742332
med_interv,34.65,0.5722761571129799
kurto_interv,47.26463526703809,18.92759767215121
skew_interv,5.044229514234339,0.9087188521908046
perc10_interv,15.25,0.4330127018922193
perc90_interv,93.71000000000001,2.633040068058216
,,
PH5,mean,std
med_sev,4.0,0.0
kurto_sev,7.157367415854256,2.4777847051400084
skew_sev,2.0519161003166078,0.28806375921948585
perc10_sev,0.05,0.21794494717703364
perc90_sev,11.9,0.3
med_mag,4.663455743606531,0.046696117860547316
kurto_mag,-0.47980683552256737,0.07768267620160739
skew_mag,-0.04275961349816376,0.05123050263153155
perc10_mag,3.848031413915057,0.05016239091113805
perc90_mag,5.560521259807752,0.02096124481397238
med_interv,62.35,2.3081377775167584
kurto_interv,28.556429392388708,2.995138773869802
skew_interv,4.745185516255735,0.20650104296027053
perc10_interv,20.97,0.957653381970742
perc90_interv,202.69,9.028837134426558
,,
PH6,mean,std
med_sev,5.325,1.2774486291041218
kurto_sev,6.2700996969460805,4.622326454891249
skew_sev,2.3248455569432034,0.7153477168173927
perc10_sev,0.8550000000000001,0.48111848852439665
perc90_sev,25.165000000000003,5.334348601282072
med_mag,5.449493196166104,0.05306127802657895
kurto_mag,2.02209072574358,1.7955037739762933
skew_mag,-1.0343184144210646,0.5194030630325975
perc10_mag,4.859511647055072,0.13893518928271562
perc90_mag,5.839042211997099,0.07330013626005767
med_interv,2178.075,8.650541890540731
kurto_interv,1.0445767895438411,1.3420307952919472
skew_interv,-1.683606157579889,0.3597042637400057
perc10_interv,211.68000000000006,280.3170893827205
perc90_interv,2236.955,6.810541461587334
,,
