PH1,mean,std
med_sev,5.7,0.45825756949558405
kurto_sev,16.989453184583276,15.470503827438906
skew_sev,3.0244510922467507,0.9259363144991521
perc10_sev,0.0,0.0
perc90_sev,19.950000000000006,1.221269830954654
med_mag,3.8894104125880515,0.14845706513057616
kurto_mag,-1.623744229115145,0.035404205104980165
skew_mag,0.10757554821024966,0.045084130248841364
perc10_mag,2.6163120758223792,0.07007939715776429
perc90_mag,6.565777740506968,0.022730678234849346
med_interv,59.65,2.5401771591761073
kurto_interv,8.232569307489216,0.6917895908640549
skew_interv,3.023838622022086,0.09358159019535382
perc10_interv,19.080000000000002,0.8016233529532437
perc90_interv,332.63000000000034,25.188134111124445
,,
PH2,mean,std
med_sev,5.0,0.9082951062292475
kurto_sev,3.1471069467838477,2.852858536964234
skew_sev,1.5632857594553295,0.5972454516467434
perc10_sev,1.125,0.657932367344851
perc90_sev,13.75,1.9890952717253148
med_mag,6.476836909482086,0.020852148009904415
kurto_mag,6.101786738666702,13.801138013901927
skew_mag,-1.3322108301552498,1.9577389563118008
perc10_mag,6.2011920754905185,0.06970313232339893
perc90_mag,6.713954511626589,0.05087472561000059
med_interv,2193.35,2.842094298224463
kurto_interv,5.342654064093093,4.4465652183931885
skew_interv,-2.6136725847554083,0.7021843293279139
perc10_interv,936.5250000000002,950.3423692938246
perc90_interv,2220.3100000000004,4.296033053876557
,,
PH3,mean,std
med_sev,5.45,0.49749371855331004
kurto_sev,1.93571470082648,1.3837386805093495
skew_sev,0.9862669734808422,0.13207666777259722
perc10_sev,1.0,0.0
perc90_sev,12.635000000000002,0.46826808560908967
med_mag,3.3756155202683416,0.07224859392052192
kurto_mag,-1.3698353748439307,0.045266899556721064
skew_mag,0.34518470454498174,0.03925673160406977
perc10_mag,2.173509963462345,0.10133752407131834
perc90_mag,6.503750046176101,0.035147359279844054
med_interv,36.4,1.0677078252031313
kurto_interv,60.89741296677848,8.499681936242167
skew_interv,6.862959047154467,0.4617216241109658
perc10_interv,14.0,0.0
perc90_interv,125.49000000000004,3.7576455394302353
,,
PH4,mean,std
med_sev,5.3,0.5567764362830021
kurto_sev,-0.6903075292117102,0.9250322747290753
skew_sev,0.3971637792543937,0.21977115253746823
perc10_sev,1.1,0.3
perc90_sev,11.785,0.5082076347321042
med_mag,6.453529005312561,0.04431001680710503
kurto_mag,18.3091160196815,4.824067888877699
skew_mag,-4.159248237114753,0.4406999157823743
perc10_mag,5.973350287313389,0.0920063897372604
perc90_mag,6.715983026309277,0.022422115373550728
med_interv,37.275,3.796297538391848
kurto_interv,-1.477573482175335,0.11407591417089864
skew_interv,0.7141588378184823,0.08048101993291006
perc10_interv,14.709999999999999,0.563826214360418
perc90_interv,2166.7599999999998,4.907484080463243
,,
PH5,mean,std
med_sev,5.925,0.5539629951540086
kurto_sev,36.783566511296144,27.342519085463195
skew_sev,5.125108093413668,1.8694110286833332
perc10_sev,0.4,0.48989794855663565
perc90_sev,23.145000000000007,3.7417208607805126
med_mag,6.304567149367941,0.04932604900646248
kurto_mag,-0.11345075897773685,0.4372127480508095
skew_mag,-1.1892540112782404,0.14297160465940098
perc10_mag,3.217023279966591,0.10131469489619671
perc90_mag,6.674474474194513,0.03728931919304853
med_interv,94.75,26.273798735622528
kurto_interv,-0.7992815137241969,0.22867971560430128
skew_interv,0.9803365922993501,0.09775266750866621
perc10_interv,21.264999999999997,2.4362419830550492
perc90_interv,2110.32,21.457739862343363
,,
PH6,mean,std
med_sev,7.025,1.6315253599009731
kurto_sev,3.384046950540899,2.9275310866516824
skew_sev,1.6957084398851354,0.5287039985270278
perc10_sev,1.4250000000000003,0.7904903541473481
perc90_sev,23.174999999999997,3.564530123312187
med_mag,6.465171474458813,0.039469049190982895
kurto_mag,0.055204837806275206,0.6399711912502684
skew_mag,-0.3718691059287703,0.29425255687340085
perc10_mag,6.205407133101363,0.053515123393900556
perc90_mag,6.70991213106155,0.04438061979562445
med_interv,2199.25,2.870104527713233
kurto_interv,23.813880363010274,15.047327176368961
skew_interv,-4.646975949043861,1.9763558453569894
perc10_interv,2170.495,7.5985179476000875
perc90_interv,2224.665,4.684364951623667
,,
PH7,mean,std
med_sev,5.9,0.3
kurto_sev,26.832571074829254,20.094486407283018
skew_sev,4.08579057836805,1.2988146171521227
perc10_sev,0.9,0.30000000000000004
perc90_sev,19.630000000000003,1.3334541611919024
med_mag,5.868335759421747,0.11162083035769632
kurto_mag,-1.4383450689419142,0.07413047197412001
skew_mag,-0.4384805916475648,0.05736320868376223
perc10_mag,2.5171999838402663,0.09236291268814745
perc90_mag,6.63548107717205,0.01794175845161764
med_interv,43.725,2.9852763691155966
kurto_interv,7.879368574931267,1.1754178837096738
skew_interv,2.894846975399346,0.16147817696966144
perc10_interv,14.190000000000001,0.381968585095686
perc90_interv,599.7850000000001,87.21495442296592
,,
PH8,mean,std
med_sev,5.2,0.7483314773547884
kurto_sev,-0.6786377638710165,0.9186065314082034
skew_sev,0.40365617864305864,0.2334447007104257
perc10_sev,1.025,0.10897247358851683
perc90_sev,11.675,0.4515251930955797
med_mag,6.480602903145728,0.042261232106290236
kurto_mag,29.263786230348153,14.581387568077755
skew_mag,-5.049578550100732,1.033215004787918
perc10_mag,6.106407318274988,0.0812792829415605
perc90_mag,6.7245116636370685,0.029613334031654996
med_interv,180.5,449.2025155762154
kurto_interv,-1.9210400399196246,0.07064283425140562
skew_interv,0.2316544453465413,0.13899175797270685
perc10_interv,16.675,1.2597122687344124
perc90_interv,2186.8550000000005,7.209956657290004
,,
PH9,mean,std
med_sev,8.4,0.48989794855663554
