detector,mean_n_detect,mean_n_TP,mean_n_FP,mean_delay,std_n_detect,std_n_TP,std_n_FP,std_delay
PH1,2509.2,100.0,2409.2,41.866,24.81854145593572,0.0,24.81854145593572,4.222888111233826
PH2,484.05,76.05,408.0,141.31595666411306,24.31763763197404,2.8543825952384165,23.15815191244759,9.791849785801725
PH3,4643.55,100.0,4543.55,16.2425,35.18163583462258,0.0,35.18163583462258,1.4463259487404627
PH4,3137.45,100.0,3037.45,28.165,36.16002627211435,0.0,36.16002627211435,2.501104755902879
PH5,1649.35,99.5,1549.85,73.08934322607519,32.41646957952084,0.7416198487095663,32.14852251659475,7.312131713600382
PH6,160.55,53.9,106.65,122.56044921079658,12.451807097766975,3.014962686336267,10.81330199337834,17.651647597717727
PH7,3728.1,100.0,3628.1,22.383000000000003,42.37558259186533,0.0,42.37558259186533,2.3591292885299864
PH8,2268.8,100.0,2168.8,45.7335,25.00319979522621,0.0,25.00319979522621,5.21614922620126
PH9,2125.05,100.0,2025.05,43.974000000000004,30.244792940273207,0.0,30.244792940273204,4.180730079782717
PH10,461.0,76.15,384.85,140.9656915119335,22.079402165819616,3.004579837514723,20.703320989638353,10.176854400918833
PH11,3085.5,100.0,2985.5,20.7485,24.475497952033578,0.0,24.475497952033578,1.8803517623040642
PH12,2286.4,100.0,2186.4,32.534,17.266731016611107,0.0,17.266731016611107,2.040613633199583
PH13,1472.3,99.5,1372.8,74.62899334922972,24.966177120256116,0.806225774829855,24.662927644543746,7.2522687200513305
PH14,157.75,53.8,103.95,122.53005285924921,11.751063781632709,3.009983388658482,10.116694124070372,18.078173630190054
PH15,2663.9,100.0,2563.9,26.709000000000003,17.172361514946047,0.0,17.172361514946047,2.422601700651595
PH16,1794.9,100.0,1694.9,48.5135,20.65163431789358,0.0,20.65163431789358,4.9168346270746195
ADWIN1,100.25,94.2,6.05,261.4996844863154,0.698212002188447,2.4413111231467406,2.5782746168707478,9.108389121918384
ADWIN2,100.1,93.25,6.85,269.80476974059565,0.6244997998398398,2.0463381929681126,2.1277922830953213,8.399751929442393
ADWIN3,99.75,90.35,9.4,280.9383310675463,0.6224949798994366,3.102821296820041,2.956349099818896,8.154295191442301
ADWIN4,99.35,87.65,11.7,294.66729558060297,0.9096702699330126,3.8636122993903,3.318132004607412,8.276970178840774
ADWIN5,98.3,79.35,18.95,311.86418678103695,1.5198684153570663,5.14076842505087,4.455053310567675,10.211482422924249
ADWIN6,96.25,71.9,24.35,330.8927067848311,2.5273503912200224,6.7889616289974715,5.032643440578719,12.907046345229398
ADWIN7,91.6,54.55,37.05,352.26302680635393,2.5768197453450252,6.216711349258545,5.152426612771889,10.092889487712954
ADWIN8,86.4,42.45,43.95,355.14728055721105,3.6110940170535573,3.827205246651922,4.375785643744447,14.103368821262656
ADWIN9,66.75,12.75,54.0,256.9950407925408,3.191786333700926,2.624404694402142,4.711687595755898,42.22351218744882
DDM1,3.75,1.5,2.25,237.47395833333334,1.8131464364468746,1.0723805294763609,1.6695807857064,91.19404543349332
DDM2,3.75,1.5,2.25,237.47395833333334,1.8131464364468746,1.0723805294763609,1.6695807857064,91.19404543349332
DDM3,412.9,56.6,356.3,155.1094415144979,15.488382743204664,2.922327839240492,15.09006295546841,16.283359782916822
DDM4,40.9,15.05,25.85,262.1941985620159,6.847627326307997,3.412843389316304,4.860812689252693,41.4563515172996
DDM5,12.8,5.45,7.35,265.90456349206346,3.340658617698013,1.9615045245933032,2.495495942693556,50.83109044893641
DDM6,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
DDM7,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
DDM8,3.2,1.4,1.8,240.72916666666666,1.9646882704388502,1.5620499351813308,1.2884098726725126,74.64000892090624
DDM9,0.1,0.05,0.05,156.0,0.30000000000000004,0.21794494717703364,0.21794494717703364,0.0
DDM10,0.05,0.05,0.0,149.0,0.21794494717703364,0.21794494717703364,0.0,0.0
SeqDrift21,93.15,84.35,8.8,188.44828396010848,5.331744555021367,5.1987979379852804,2.6381811916545836,11.993892182193713
SeqDrift22,87.25,78.75,8.5,193.6531878931314,6.766646141183976,6.796138609534093,1.857417562100671,11.087529865806896
SeqDrift23,76.65,68.4,8.25,203.09682237421313,7.485151969065156,7.559100475585703,2.021756661915573,10.15831233862893
SeqDrift24,56.6,48.85,7.75,216.67778597591905,9.140021881811881,8.940218118144546,2.321098877687032,17.611612903986632
SeqDrift25,31.95,26.85,5.1,233.53431700571997,8.188253782095423,7.485151969065157,2.095232683975696,21.932442342403547
SeqDrift26,14.25,10.85,3.4,263.3883689839572,5.512485827646181,4.952524608722303,1.7435595774162693,43.44795895841003
SeqDrift27,4.05,2.85,1.2,287.03921568627453,2.108909670896314,2.0068632240389483,0.9797958971132712,62.29159086903808
SeqDrift28,1.6,1.05,0.55,295.66666666666663,1.6248076809271923,1.2439855304624727,0.8046738469715542,98.54496999396324
SeqDrift29,0.1,0.1,0.0,349.0,0.30000000000000004,0.30000000000000004,0.0,150.0
SeqDrift210,102.25,98.4,3.85,226.64613410031302,1.699264546796643,1.1575836902790224,1.525614630239236,7.165278736402526
SeqDrift211,101.8,97.95,3.85,231.05650394647083,1.5999999999999999,1.116915395184434,1.5256146302392357,6.7523746579676525
SeqDrift212,100.7,97.45,3.25,235.62027132575523,1.705872210923198,1.6874537030686203,1.5451537140362444,6.589308681619131
SeqDrift213,99.2,96.0,3.2,240.33743656873625,2.1354156504062622,2.1447610589527217,1.6,5.937244104053764
SeqDrift214,95.0,91.2,3.8,253.5666385397967,4.404543109109048,4.28485705712571,1.5684387141358123,6.727170413772392
SeqDrift215,87.4,82.6,4.8,264.6721722959041,5.748043145279966,6.726068688320094,1.9131126469708992,6.713885603535974
SeqDrift216,65.55,59.85,5.7,275.07024648584536,11.62529569516406,11.248444336884992,1.9519221295943134,8.977978188282801
SeqDrift217,45.3,40.55,4.75,285.0153499952088,13.289469515371936,12.800292965397317,1.6393596310755,14.253492314048009
SeqDrift218,4.1,3.3,0.8,329.4621848739496,2.6438608132804573,2.471841418861655,0.6782329983125269,60.52802596615207
