detector,mean_n_detect,mean_n_TP,mean_n_FP,mean_delay,std_n_detect,std_n_TP,std_n_FP,std_delay
DDM4,663.65,25.3,638.35,189.81022545476964,83.79097505101609,4.302324952859791,79.72595248725474,26.91462498722499
DDM5,61.35,1.6,59.75,164.25,21.041090751194435,1.1575836902790226,19.969664493926782,90.05391903372853
DDM6,331.85,49.3,282.55,152.70283455514488,15.196298891506443,1.3076696830622019,14.931426589579445,14.86795320919966
DDM7,331.85,49.3,282.55,152.70283455514488,15.196298891506443,1.3076696830622019,14.931426589579445,14.86795320919966
DDM8,1003.8,53.65,950.15,69.4540806060725,12.375782803523986,1.3883443376914824,12.503099615695302,4.366883657057565
DDM9,391.65,24.7,366.95,214.61531746943552,64.01037025357688,4.279018579066934,59.994562253590956,30.64191231794191
DDM10,39.1,2.2,36.9,218.6388888888889,12.078493283518437,1.077032961426901,11.153026495081953,74.37507651204696
SeqDrift21,100.95,100.0,0.95,59.15,0.8046738469715541,0.0,0.804673846971554,1.3883443376914821
SeqDrift22,100.85,100.0,0.85,59.5,0.8529361054615989,0.0,0.852936105461599,1.5811388300841898
SeqDrift23,100.6,100.0,0.6,59.75,0.6633249580710799,0.0,0.6633249580710799,1.479019945774904
SeqDrift24,100.25,100.0,0.25,60.25,0.5361902647381804,0.0,0.5361902647381804,1.4097872179871684
SeqDrift25,100.05,100.0,0.05,61.25,0.21794494717703367,0.0,0.21794494717703364,1.6393596310755
SeqDrift26,100.0,100.0,0.0,61.9,0.0,0.0,0.0,1.2806248474865698
SeqDrift27,100.0,100.0,0.0,63.25,0.0,0.0,0.0,1.1346805717910218
SeqDrift28,100.0,100.0,0.0,64.05,0.0,0.0,0.0,1.2835497652993435
SeqDrift29,100.0,100.0,0.0,66.5,0.0,0.0,0.0,1.0954451150103321
SeqDrift210,101.6,99.85,1.75,149.64368686868687,1.2806248474865698,0.3570714214271425,1.299038105676658,0.6332847495582522
SeqDrift211,101.15,99.9,1.25,149.65959595959595,0.9630680142129111,0.30000000000000004,0.8874119674649424,0.6254299612791719
SeqDrift212,101.0,99.9,1.1,149.55959595959595,0.8944271909999159,0.30000000000000004,0.8306623862918076,0.4616078729667189
SeqDrift213,100.7,99.9,0.8,149.45959595959596,0.714142842854285,0.30000000000000004,0.6782329983125268,0.12247865244217224
SeqDrift214,100.25,100.0,0.25,149.5,0.4330127018922193,0.0,0.4330127018922193,0.0
SeqDrift215,100.2,100.0,0.2,149.5,0.39999999999999997,0.0,0.4000000000000001,0.0
SeqDrift216,100.05,100.0,0.05,149.5,0.21794494717703367,0.0,0.21794494717703364,0.0
SeqDrift217,100.0,100.0,0.0,149.5,0.0,0.0,0.0,0.0
SeqDrift218,100.0,100.0,0.0,149.5,0.0,0.0,0.0,0.0
