PH1,mean,std
med_sev,5.55,0.49749371855331004
kurto_sev,10.785582587974893,9.167327456560058
skew_sev,2.5149869791235986,0.6935181289060973
perc10_sev,0.0,0.0
perc90_sev,21.43,1.496028074602877
med_mag,3.3089074338460476,0.03363917713553686
kurto_mag,-1.1339524470181341,0.10909429406554186
skew_mag,0.7055984528677968,0.07010780805200117
perc10_mag,2.5083682132676026,0.08993834926603186
perc90_mag,6.471038640785982,0.02365392688226978
med_interv,87.775,3.1602017340669883
kurto_interv,12.431385110921548,2.00009760155765
skew_interv,3.404014443531023,0.21700401672268962
perc10_interv,25.814999999999998,1.3305168168798165
perc90_interv,313.765,24.122070288430873
,,
PH2,mean,std
med_sev,3.0,0.0
kurto_sev,3.4326579713187377,2.398406733159725
skew_sev,1.8388892572003193,0.4828084658833765
perc10_sev,3.0,0.0
perc90_sev,7.43,1.2578155667664477
med_mag,6.39914816877199,0.02735666708029923
kurto_mag,18.56124757241806,12.189179432418255
skew_mag,-3.674986757125758,1.861252405082346
perc10_mag,6.084036645042016,0.06583716687574394
perc90_mag,6.658734060318912,0.034787218272383076
med_interv,2002.1,0.3
kurto_interv,26.26780222107207,18.104720114689368
skew_interv,-4.612176696495348,2.533049304421114
perc10_interv,1995.8049999999998,1.8805517807282015
perc90_interv,2007.425,1.1678505897587999
,,
PH3,mean,std
med_sev,5.0,0.0
kurto_sev,2.4676620823524207,1.628565542988922
skew_sev,1.132086985230933,0.19527000233871916
perc10_sev,1.0,0.0
perc90_sev,12.310000000000002,0.45376205218153665
med_mag,3.1777123731870804,0.04630413905610609
kurto_mag,-0.5974570837058226,0.09088018355165023
skew_mag,0.9503568422070321,0.04028111571647074
perc10_mag,2.459302821197249,0.04277421713197433
perc90_mag,6.406181273065795,0.028165619130296138
med_interv,37.95,0.739932429347437
kurto_interv,52.74954437722535,21.231452432521717
skew_interv,5.636291121422514,1.150974393375417
perc10_interv,14.55,0.4974937185533099
perc90_interv,107.03,4.008129239433277
,,
PH4,mean,std
med_sev,4.125,0.8926785535678563
kurto_sev,-0.6066775232834407,0.5935972847157301
skew_sev,0.6306896240784081,0.20876757289524114
perc10_sev,1.09,0.2718455443813638
perc90_sev,11.015,0.8174808866267151
med_mag,6.330275018271568,0.05038924442252763
kurto_mag,1.2121261103440553,1.4830252381529558
skew_mag,-1.6659936072961883,0.3589690883595748
perc10_mag,3.3117686804730697,0.6567981149279045
perc90_mag,6.636911627838204,0.037470578672141916
med_interv,2000.3,1.0173494974687902
kurto_interv,-1.0688139320658192,0.5960717541130051
skew_interv,-0.9138125270789225,0.2974510204288331
perc10_interv,33.775000000000006,8.580726950556114
perc90_interv,2004.1950000000002,0.7031891637390363
,,
PH5,mean,std
med_sev,4.55,0.8046738469715542
kurto_sev,19.628604290529516,10.424097873152839
skew_sev,3.938700639865265,1.043285439979269
perc10_sev,1.0,0.6252999280345392
perc90_sev,28.01000000000001,5.073056278024124
med_mag,6.20449658561045,0.06371636085270618
kurto_mag,-1.2975558625904335,0.2652564275068633
skew_mag,-0.6864935745066201,0.16224469075986034
perc10_mag,2.8955922496349418,0.12142798895655021
perc90_mag,6.59986701475232,0.03929741491769801
med_interv,899.0,290.9774905383576
kurto_interv,-1.6388903001839714,0.09760649060958558
skew_interv,0.1110511939177006,0.21677243190941622
perc10_interv,65.22500000000001,19.326791637517076
perc90_interv,2003.3450000000005,0.8315497579820406
,,
PH6,mean,std
med_sev,4.0,0.0
kurto_sev,3.4836602344675924,3.8141496723738513
skew_sev,1.7600405529099183,0.7082827573556824
perc10_sev,4.0,0.0
perc90_sev,10.655000000000001,2.269245469313533
med_mag,6.403005180417713,0.03704311234318924
kurto_mag,9.789116697837377,13.109093200755993
skew_mag,-2.0651729312760234,2.1898193683131355
perc10_mag,6.106321420053026,0.05212547944064199
perc90_mag,6.652362940416883,0.032280447196143154
med_interv,2002.05,0.4716990566028302
kurto_interv,15.057557571640984,18.683623841445023
skew_interv,-2.471929959029763,3.0149255397847057
perc10_interv,1994.9350000000002,2.4526057571488975
perc90_interv,2008.89,2.177360787742793
,,
PH7,mean,std
med_sev,5.375,0.4710360920354193
kurto_sev,25.243082115537945,12.740336831693408
skew_sev,3.9467541424337598,0.8655925453921918
perc10_sev,0.95,0.21794494717703375
perc90_sev,20.750000000000007,1.9249675321937196
med_mag,3.3719285996487827,0.06946690721127258
kurto_mag,-1.2939869138829747,0.09802272115884762
skew_mag,0.6041831072011005,0.06568459527573585
perc10_mag,2.5731345308004685,0.09228468542528731
perc90_mag,6.489177459256214,0.0214068015151159
med_interv,65.3,3.5049964336643775
kurto_interv,11.123597999049274,2.6619253035412953
skew_interv,3.258624140910487,0.32875435703606426
perc10_interv,18.335,1.0799421280790935
perc90_interv,502.49000000000007,90.1733048080195
,,
PH8,mean,std
med_sev,4.2,1.0049875621120892
kurto_sev,-0.7391597602459326,0.44736750850788676
skew_sev,0.564163084310841,0.2105001351806892
perc10_sev,1.05,0.22472205054244232
perc90_sev,10.915000000000003,1.0258045622826992
med_mag,6.36767118169144,0.051118626556018246
kurto_mag,3.579729116694847,2.9647437780035526
skew_mag,-2.196919346914051,0.5008141036958569
perc10_mag,3.7846183197152583,0.9281412454777975
perc90_mag,6.637652604309888,0.03784224478450234
med_interv,2001.625,0.4437059837324712
kurto_interv,0.9292419277077781,1.2083729741408282
skew_interv,-1.6767790090873795,0.3247969174043101
perc10_interv,135.60000000000002,204.82015525821683
perc90_interv,2004.8049999999998,0.8985961273008123
,,
PH9,mean,std
med_sev,7.65,0.4769696007084728
kurto_sev,5.573401677253839,5.156009434507299
skew_sev,1.7172573315222976,0.4605133739068931
perc10_sev,0.0,0.0
perc90_sev,24.53000000000001,0.87698346620675
med_mag,3.3011900773366967,0.04630413905610609
kurto_mag,-1.1156719755168512,0.12842632594079673
skew_mag,0.7124608747832947,0.07372269813551023
perc10_mag,2.5446766033996635,0.09600280608877286
perc90_mag,6.468710146956731,0.02760299334187802
med_interv,89.55,3.409178786746158
kurto_interv,12.660664159736978,2.07576999965557
skew_interv,3.434797762431363,0.22567998451107465
perc10_interv,30.43,0.9127431182978044
perc90_interv,315.61000000000007,27.2860935276562
,,
PH10,mean,std
med_sev,3.0,0.0
kurto_sev,8.663400731078557,6.178914255336282
skew_sev,2.66517077057941,0.9109143159386554
perc10_sev,3.0,0.0
perc90_sev,8.255,1.552570449287246
med_mag,6.39914816877199,0.02735666708029923
kurto_mag,18.56124757241806,12.189179432418255
skew_mag,-3.674986757125758,1.861252405082346
perc10_mag,6.084036645042016,0.06583716687574394
perc90_mag,6.658734060318912,0.034787218272383076
med_interv,2002.1,0.3
kurto_interv,26.26780222107207,18.104720114689368
skew_interv,-4.612176696495348,2.533049304421114
perc10_interv,1995.8049999999998,1.8805517807282015
perc90_interv,2007.425,1.1678505897587999
,,
PH11,mean,std
med_sev,10.35,0.4769696007084728
kurto_sev,-1.0430146324362217,0.09663030351191276
skew_sev,0.3825525643752394,0.04721889227128918
perc10_sev,1.4150000000000005,0.48194916744403643
perc90_sev,24.7,0.45825756949558405
med_mag,3.1931470862057827,0.061738852074808115
kurto_mag,-0.6073017278298936,0.09567066938635639
skew_mag,0.9491049727422991,0.042741823903420746
perc10_mag,2.459302821197249,0.04277421713197433
perc90_mag,6.403076614626795,0.02469548986080717
med_interv,44.575,0.9390819985496476
kurto_interv,53.75695734882606,18.892042730860098
skew_interv,5.72333919428891,0.9424051739831829
perc10_interv,29.0,0.0
perc90_interv,114.30000000000004,3.8072299641602743
,,
PH12,mean,std
med_sev,10.05,2.7335873865673292
kurto_sev,-1.1349151098497687,0.25365851695299946
skew_sev,0.36055589135623156,0.24290704598443666
perc10_sev,1.7,0.763544366752843
perc90_sev,24.134999999999998,1.1942675579617825
med_mag,6.342159196320209,0.042228954157531806
kurto_mag,1.8348701250301809,1.7458234691582737
skew_mag,-1.829131741365393,0.37793131344388015
perc10_mag,3.389412306805487,0.6564814763506857
perc90_mag,6.6323758150229795,0.037299442671405135
med_interv,2000.85,0.88175960442742
kurto_interv,-0.474075182405066,0.9213183528739923
skew_interv,-1.1801907964158327,0.35208240938301477
