detector,mean_n_detect,mean_n_TP,mean_n_FP,mean_delay,std_n_detect,std_n_TP,std_n_FP,std_delay
ADWIN7,198.75,87.35,111.4,277.1947861980289,0.8874119674649424,3.5815499438092444,3.5270384177096794,19.780271216711725
ADWIN8,195.95,84.5,111.45,216.16707987340683,1.8296174463531985,3.398529093593286,4.236448984704053,23.90825812025923
ADWIN9,170.6,83.5,87.1,113.57588934993046,2.6720778431774774,3.943348830626071,5.3282267219028885,13.267631406681046
DDM1,943.25,49.25,894.0,288.7585777136942,21.669967697253266,1.0897247358851685,21.37989709984592,10.177971047321657
DDM2,943.25,49.25,894.0,288.7585777136942,21.669967697253266,1.0897247358851685,21.37989709984592,10.177971047321657
DDM3,2358.25,55.2,2303.05,86.47402478359214,22.658055962504815,1.3638181696985854,22.346084668236628,5.750407396521901
DDM4,1752.6,50.3,1702.3,177.14619364668943,24.189667215569546,0.6403124237432849,24.106223262883795,6.6051145175461246
DDM5,208.6,7.35,201.25,231.8309075646576,56.81496281790564,2.1971572542719833,54.75935993051782,31.43417532658933
DDM6,219.45,17.45,202.0,412.38905353504435,9.82585874109739,3.9175885439897846,10.52140675005011,19.3892716111258
DDM7,219.45,17.45,202.0,412.38905353504435,9.82585874109739,3.9175885439897846,10.52140675005011,19.3892716111258
DDM8,1164.9,50.0,1114.9,233.138,14.631814651641813,0.0,14.631814651641813,6.084632774457307
DDM9,741.25,47.75,693.5,333.15866184957423,23.012768195069448,1.6695807857064,22.57099909175489,9.662213595341784
DDM10,64.85,4.85,60.0,382.513869047619,20.560338032240615,2.080264406271472,18.782971010998235,52.937294031590305
SeqDrift21,234.35,99.05,135.3,179.91082895279322,5.217997700267795,1.023474474522936,5.16817182376902,9.253820639250932
SeqDrift22,228.15,98.5,129.65,183.96450706711101,4.693346354148605,1.3228756555322954,4.703987670051868,9.694418573494872
SeqDrift23,220.25,97.6,122.65,192.42253942512556,4.109440351191388,1.3564659966250536,4.245880356298326,8.987409112861439
SeqDrift24,213.2,96.2,117.0,203.30103804793544,3.2341923257592455,1.9646882704388502,3.7815340802378077,9.95569806200258
SeqDrift25,201.4,91.4,110.0,218.19178340779962,3.2771939216347876,2.477902338672773,2.8635642126552705,7.9855163865579195
SeqDrift26,189.6,83.35,106.25,233.8164363873977,4.282522621072772,3.2905166767545793,2.662235902394827,9.927322135220514
SeqDrift27,171.1,68.95,102.15,252.61410649750013,5.76107628833363,4.521891197275759,2.8683619018526936,12.22770275568775
SeqDrift28,153.75,54.7,99.05,256.54664259279775,7.098415316111055,5.478138369920935,2.558808316384797,13.147030754231366
SeqDrift29,112.8,28.05,84.75,177.72246646919967,3.9698866482558417,3.9556921012636965,3.6996621467371855,22.013545387029353
SeqDrift210,219.7,99.85,119.85,292.43333333333334,4.371498598878879,0.3570714214271425,4.315958757912313,7.678002226622573
SeqDrift211,217.2,99.85,117.35,294.63838383838385,4.445222154178573,0.3570714214271425,4.430293444005713,7.862679466636147
SeqDrift212,214.15,99.7,114.45,297.68070500927644,3.731956591387418,0.5567764362830021,3.7745860700214533,6.784697343339798
SeqDrift213,209.5,99.6,109.9,300.20197897340756,3.0413812651491097,0.5830951894845301,3.080584360149872,7.330826224359075
SeqDrift214,204.35,98.95,105.4,304.5996253296695,2.3510635891017495,1.116915395184434,2.76405499221705,9.791725410054218
SeqDrift215,200.6,98.55,102.05,305.8407611513834,2.2891046284519194,1.16081867662439,2.355313142662775,8.480616792455619
SeqDrift216,196.95,97.0,99.95,305.2798367896131,2.011839953873071,1.3416407864998738,2.2688102609076854,8.087730911880364
SeqDrift217,193.9,95.55,98.35,303.7147448333457,2.2561028345356955,1.5644487847162014,2.8155816450602176,8.655529016757116
SeqDrift218,178.2,89.95,88.25,281.19462591798606,4.760252094164762,2.4591665254715873,3.9099232729044697,11.332165023669232
