PH1,mean,std
med_sev,3.8,0.39999999999999997
kurto_sev,7.262138592307357,3.6371557196623727
skew_sev,1.905068951255684,0.31544640255360684
perc10_sev,0.0,0.0
perc90_sev,11.554999999999996,0.4924175057814294
med_mag,4.426841150416017,0.0554745796144021
kurto_mag,-0.24105760122066378,0.08238102459420893
skew_mag,-0.4567899088715965,0.037189791397412256
perc10_mag,3.2811249504123845,0.06271509660488116
perc90_mag,5.2867351121580555,0.020781094176467153
med_interv,45.325,1.2070107704573312
kurto_interv,146.36084596308177,31.861316482093294
skew_interv,9.87262720498595,0.8013337800134902
perc10_interv,17.25,0.4330127018922193
perc90_interv,125.26500000000001,2.5292834953796732
,,
PH2,mean,std
med_sev,4.85,0.5722761571129799
kurto_sev,13.673694925586972,15.906164319119135
skew_sev,2.8415265204012257,1.4706158336709882
perc10_sev,1.1,0.33911649915626346
perc90_sev,14.820000000000002,2.693993318477239
med_mag,5.05193521961519,0.05313165259438878
kurto_mag,2.255136325569019,2.6316154537630783
skew_mag,-0.8763638985541309,0.4574706461107165
perc10_mag,4.442980789927295,0.06974237265537364
perc90_mag,5.529104265384719,0.06091038807526171
med_interv,160.2,16.189811611010178
kurto_interv,-1.5809409752751618,0.1266726115171849
skew_interv,0.6200039782785627,0.10163570735651742
perc10_interv,41.19499999999999,5.457148980924014
perc90_interv,2879.87,28.842037029308425
,,
PH3,mean,std
med_sev,4.9,0.30000000000000004
kurto_sev,-0.9824604522263576,0.05101690559331254
skew_sev,0.4447884019559864,0.0329771125110556
perc10_sev,1.0,0.0
perc90_sev,11.675,0.4548351349665063
med_mag,4.353086030719606,0.025337899554653716
kurto_mag,-0.3905462700137008,0.0691305667573972
skew_mag,-0.38413908616873715,0.036217808498602504
perc10_mag,3.1622776601683786,8.7136595140917915e-16
perc90_mag,5.281967602186928,0.028605059826764822
med_interv,23.7,0.45825756949558405
kurto_interv,8.752087654488715,2.529948793301909
skew_interv,2.374718678152319,0.1593661264406502
perc10_interv,14.0,0.0
perc90_interv,58.35,0.7921489758877429
,,
PH4,mean,std
med_sev,5.0,0.0
kurto_sev,-0.14626181382696457,0.6692470823449348
skew_sev,0.5699357629360245,0.09677756791942016
perc10_sev,1.0,0.0
perc90_sev,12.0,0.0
med_mag,4.472135954999578,1.7763568394002505e-15
kurto_mag,-0.5309592525072115,0.08734674014046538
skew_mag,-0.4798633984504792,0.03972419453470014
perc10_mag,3.1119715855161814,0.073635444101222
perc90_mag,5.319601277630779,0.04292140525418474
med_interv,37.7,1.2288205727444508
kurto_interv,126.96384708820138,18.21349172635838
skew_interv,10.079557963393423,0.5938371757318899
perc10_interv,15.45,0.4974937185533099
perc90_interv,123.04500000000003,4.375782787113642
,,
PH5,mean,std
med_sev,4.0,0.0
kurto_sev,27.85837723637304,50.109232797409526
skew_sev,3.4805736227709927,1.9785317107647336
perc10_sev,0.0,0.0
perc90_sev,13.2,0.39999999999999997
med_mag,4.582445711201406,0.03451527041522639
kurto_mag,0.16272868516189276,0.1997850615501696
skew_mag,-0.5673733785803963,0.07897561653676925
perc10_mag,3.5880429613232123,0.07554873673379511
perc90_mag,5.350978109607562,0.043153269924090146
med_interv,66.425,2.2763732119316464
kurto_interv,24.881503607907185,3.6862451760729438
skew_interv,4.833831681977901,0.3010441177981175
perc10_interv,21.2,0.8717797887081346
perc90_interv,256.5950000000001,13.5385920612152
,,
PH6,mean,std
med_sev,5.075,0.9256754290786811
kurto_sev,13.164600004181676,10.140844432940012
skew_sev,3.157475767738977,1.0700482036737928
perc10_sev,1.345,0.5490673911279016
perc90_sev,19.940000000000005,3.961742041072339
med_mag,5.071600486906874,0.06120408813996211
kurto_mag,2.8943106297781105,3.6448463862866998
skew_mag,-1.0487741719558241,0.6694921168186101
perc10_mag,4.501438494927438,0.10735440738558802
perc90_mag,5.5343576089859035,0.07313585225692601
med_interv,2814.8,42.53216429950397
kurto_interv,-1.8108581448696228,0.11047147210625115
skew_interv,-0.39152908762748495,0.12236068771046138
perc10_interv,75.465,17.16995267902623
perc90_interv,3012.36,16.229029545847812
,,
PH7,mean,std
med_sev,4.95,0.2179449471770336
kurto_sev,0.18135847615505613,2.545712454452767
skew_sev,0.5876216785934314,0.18428217394295085
perc10_sev,1.0,0.0
perc90_sev,11.75,0.4330127018922193
med_mag,4.390039121691873,0.048951274296993225
kurto_mag,-0.41805782748194725,0.07429361151999116
skew_mag,-0.4372684732984252,0.03281651855081912
perc10_mag,3.1622776601683786,8.367281836914829e-16
perc90_mag,5.291502622129182,8.881784197001252e-16
med_interv,31.45,0.5894913061275798
kurto_interv,76.37273731494182,92.81601575009907
skew_interv,4.909874937250793,2.819454854906105
perc10_interv,14.0,0.0
perc90_interv,90.30499999999999,1.8158950960889817
,,
PH8,mean,std
med_sev,5.25,0.4330127018922193
kurto_sev,3.089203812324725,2.0851358760218974
skew_sev,1.0689008617169133,0.30147775638046065
perc10_sev,1.0,0.0
perc90_sev,12.0,0.0
med_mag,4.865456397833924,0.04691531733315292
kurto_mag,1.0666421898115028,0.4149106013112595
skew_mag,-1.015693460299634,0.09679037804638317
perc10_mag,3.757007011172303,0.13981578464042552
perc90_mag,5.454594587905019,0.047340159220085325
med_interv,43.775,1.81985576351534
kurto_interv,9.66048510756052,1.4117413573707047
skew_interv,3.351273171281895,0.19658373574444896
perc10_interv,17.025,0.8024182201321198
perc90_interv,263.91000000000037,41.93056045416066
,,
PH9,mean,std
med_sev,6.125,0.3112474899497183
kurto_sev,0.04517287995787955,0.5614910112418766
skew_sev,0.9430864079881559,0.08407729476043588
perc10_sev,0.95,0.21794494717703375
perc90_sev,22.730000000000008,0.4302324952859769
med_mag,4.3702226446865655,0.033971103437671686
kurto_mag,-0.28099763841577,0.09287543907197943
skew_mag,-0.4250180432876345,0.033677744798915665
perc10_mag,3.253342466978721,0.07464722540075455
perc90_mag,5.2867351121580555,0.020781094176467153
