PH1,mean,std
med_sev,3.0,0.0
kurto_sev,1.8040674127397005,1.5175688956511424
skew_sev,1.201229045920972,0.15296972280197055
perc10_sev,0.0,0.0
perc90_sev,10.66500000000001,0.4607331114647539
med_mag,4.979795897113272,0.0404082057734577
kurto_mag,0.07446725609863689,0.12664002629913992
skew_mag,-0.20399346138331942,0.06378086530149799
perc10_mag,4.472135954999578,1.7763568394002505e-15
perc90_mag,5.385164807134502,1.7763568394002505e-15
med_interv,33.65,0.7921489758877428
kurto_interv,6.686755001519788,2.155857166200896
skew_interv,2.0767928250143606,0.20187516969879707
perc10_interv,15.0,0.0
perc90_interv,84.47999999999999,1.854076589572286
,,
PH2,mean,std
med_sev,4.75,0.4330127018922193
kurto_sev,7.189991138051603,3.3607783458835145
skew_sev,2.09117683968349,0.3719197417881582
perc10_sev,1.1,0.3
perc90_sev,12.820000000000002,0.41904653679514153
med_mag,4.989897948556636,0.030306154330093267
kurto_mag,0.07164793475092172,0.26461734800153014
skew_mag,-0.21824574507060376,0.09229135536346038
perc10_mag,4.49422390299083,0.044175895982504106
perc90_mag,5.3897678455303595,0.020064179200782045
med_interv,144.4,9.286549412995118
kurto_interv,10.217854156816557,2.8904534482236595
skew_interv,2.7540101473078855,0.3693389847896336
perc10_interv,34.910000000000004,3.2056044671793185
perc90_interv,514.0400000000002,34.694356889846
,,
PH3,mean,std
med_sev,4.95,0.21794494717703364
kurto_sev,-1.0765840332922565,0.042093896454609446
skew_sev,0.40393857433724517,0.02985777658542813
perc10_sev,1.0,0.0
perc90_sev,11.9,0.30000000000000004
med_mag,4.979795897113272,0.0404082057734577
kurto_mag,0.07391207939878142,0.10274418495435153
skew_mag,-0.2164228606621051,0.040159849235563164
perc10_mag,4.472135954999578,1.7763568394002505e-15
perc90_mag,5.3897678455303595,0.020064179200782045
med_interv,18.9,0.29999999999999993
kurto_interv,7.917370861804254,1.451277543406657
skew_interv,2.3195514325910276,0.11220752518358754
perc10_interv,14.0,0.0
perc90_interv,40.6,0.48989794855663565
,,
PH4,mean,std
med_sev,5.0,0.0
kurto_sev,-1.0905609490184944,0.03148813233798273
skew_sev,0.3650941401833284,0.026122153475589494
perc10_sev,1.0,0.0
perc90_sev,11.95,0.21794494717703367
med_mag,4.982321409974112,0.03668519332602429
kurto_mag,0.08368727869881631,0.11972517523201681
skew_mag,-0.20762591171082487,0.055261120083332185
perc10_mag,4.472135954999578,1.7763568394002505e-15
perc90_mag,5.385164807134502,1.7763568394002505e-15
med_interv,27.7,0.45825756949558405
kurto_interv,7.328028471164532,1.6580189569981694
skew_interv,2.2119574936522604,0.13906073681514045
perc10_interv,14.05,0.21794494717703367
perc90_interv,67.715,0.9440736200106628
,,
PH5,mean,std
med_sev,3.15,0.3570714214271425
kurto_sev,4.77436650178137,2.0130734461675566
skew_sev,1.678809434415084,0.22211278056503478
perc10_sev,0.0,0.0
perc90_sev,11.1,0.30000000000000004
med_mag,4.989897948556636,0.03030615433009328
kurto_mag,0.08624323811044873,0.15385556773177408
skew_mag,-0.20446823653928395,0.0718922182271512
