detector,mean_n_detect,mean_n_TP,mean_n_FP,mean_delay,std_n_detect,std_n_TP,std_n_FP,std_delay
PH1,1573.45,85.55,1487.9,109.77829885522979,53.77776027318356,2.9064583258667245,51.49650473575852,10.04797477609931
PH2,64.5,48.85,15.65,32.9388869047619,3.5846896657869842,0.7262919523166974,3.453621287865825,3.1233476712841286
PH3,3590.45,99.95,3490.5,34.9444292929293,49.69756030229251,0.21794494717703367,49.61703336556913,5.2129558131291285
PH4,1294.9,82.35,1212.55,106.14015983453059,63.19090124377084,2.4753787588973126,61.42839327216691,9.070849806690967
PH5,677.25,63.35,613.9,83.87947843589936,25.216809869608806,2.669737814842499,23.792645922637522,13.211592191086915
PH6,54.5,49.25,5.25,43.30435459183673,2.4596747752497685,0.6224949798994366,2.384848003542364,3.2748370481518094
PH7,2359.85,98.05,2261.8,74.69051158615875,48.910402778958996,1.6575584454250776,48.59073985853683,8.660730148145905
PH8,278.25,51.75,226.5,32.688877352597665,31.57669235369658,1.2196310917650468,30.974989911217083,6.40123521484853
PH9,1429.85,86.1,1343.75,113.63732744000409,55.11739743492975,3.1764760348537178,52.91490810726217,7.939522687533623
PH10,63.05,48.85,14.2,33.163322278911565,3.499642838919423,0.7921489758877429,3.295451410656816,3.1466419100515504
PH11,2666.3,99.95,2566.35,37.92302525252525,29.24739304621867,0.21794494717703367,29.174089531637485,4.6596844250881455
PH12,1034.85,82.75,952.1,109.35828128480011,50.62437653937083,2.56661255354212,48.71026585844098,7.141856265930235
PH13,640.95,63.25,577.7,83.9806270090872,20.606976973830974,2.913331426391443,19.31864384474231,13.354669570577043
PH14,53.8,49.1,4.7,43.46768537414966,2.3366642891095846,0.7,2.3895606290697042,3.4537897828219566
PH15,1885.1,98.25,1786.85,76.78149252605562,34.41932596667169,1.3738631664034087,34.28742480852127,7.3127348960374965
PH16,235.3,51.65,183.65,35.736556351713396,26.44257929930437,1.2359207094308275,25.718232831981283,7.939744612531261
ADWIN1,100.5,99.7,0.8,72.11077633477632,0.6708203932499369,0.5567764362830021,0.812403840463596,2.356341827485995
ADWIN2,100.3,99.7,0.6,74.05196784168213,0.45825756949558394,0.5567764362830021,0.7348469228349533,2.1455810964409605
ADWIN3,100.1,99.8,0.3,75.86254545454547,0.30000000000000004,0.39999999999999997,0.45825756949558394,1.850663985058689
ADWIN4,100.0,99.9,0.1,78.88282828282827,0.0,0.30000000000000004,0.30000000000000004,2.3139942883185287
ADWIN5,100.0,100.0,0.0,84.55199999999999,0.0,0.0,0.0,2.70281630896367
ADWIN6,100.0,100.0,0.0,89.70400000000001,0.0,0.0,0.0,2.6794148614949505
ADWIN7,100.0,100.0,0.0,96.82399999999998,0.0,0.0,0.0,2.4755573109908
ADWIN8,100.0,100.0,0.0,101.464,0.0,0.0,0.0,2.6474561375025645
ADWIN9,100.0,100.0,0.0,116.93599999999999,0.0,0.0,0.0,3.0045938161422083
DDM1,156.35,36.7,119.65,244.87225916288284,11.971946374754609,3.3630343441600474,10.96483014004321,20.528028334761213
DDM2,156.35,36.7,119.65,244.87225916288284,11.971946374754609,3.3630343441600474,10.96483014004321,20.528028334761213
DDM3,1932.55,51.95,1880.6,59.75102521184986,25.052894044401338,1.6575584454250776,24.52427368955093,3.590593331350924
DDM4,847.9,49.95,797.95,116.86029811924773,19.359493795035036,0.38405728739343037,19.471710248460457,8.451970562804215
DDM5,122.05,13.4,108.65,214.5919278455463,23.690662717619364,3.056141357987225,21.100414687868106,27.75291389919347
DDM6,2.8,1.1,1.7,290.1944444444444,1.4696938456699067,1.0908712114635715,1.004987562112089,114.20297138358313
DDM7,2.8,1.1,1.7,290.1944444444444,1.4696938456699067,1.0908712114635715,1.004987562112089,114.20297138358313
DDM8,407.95,49.4,358.55,178.19884523809523,10.94748829640845,0.7348469228349533,10.878763716525881,12.662491601046796
DDM9,72.3,24.2,48.1,287.68599071158593,7.301369734508724,3.6959437225152656,5.940538696111659,21.098625996165584
DDM10,3.3,0.9,2.4,377.62820512820514,1.5524174696260025,0.8306623862918076,1.2409673645990857,88.50730700063657
SeqDrift21,107.45,90.15,17.3,105.03377806659951,2.940663190506523,3.636963018783666,4.637887450122092,3.563780997361832
SeqDrift22,106.45,91.1,15.35,104.3513552991923,2.4387496796514396,3.207802986469088,3.6779749863205975,3.1360514332212133
SeqDrift23,105.15,92.0,13.15,102.92160884828695,2.1511624764298953,3.0166206257996713,3.021175268004159,2.6070453279244203
SeqDrift24,103.55,93.3,10.25,101.26438727319888,1.6575584454250776,2.511971337416094,2.624404694402142,1.730912584601676
SeqDrift25,101.75,95.25,6.5,100.10550709767571,1.4097872179871684,1.7571283390805579,2.1563858652847827,1.3644206408451538
SeqDrift26,101.1,97.0,4.1,99.62036830217606,1.0440306508910548,1.3038404810405297,1.57797338380595,0.8970092767142943
SeqDrift27,100.5,98.5,2.0,99.35718504208931,0.7416198487095663,0.9746794344808963,1.2649110640673518,0.5858842722542351
SeqDrift28,100.25,99.05,1.2,99.15050505050506,0.5361902647381804,0.9205976319760985,0.9797958971132712,0.35827842846426894
SeqDrift29,100.0,99.75,0.25,99.0,0.0,0.4330127018922193,0.4330127018922193,0.0
SeqDrift210,103.75,97.05,6.7,149.018756431011,2.2332711434127295,1.5644487847162014,3.116087290176577,1.9594601117156982
SeqDrift211,103.0,97.25,5.75,148.80935519160244,1.9235384061671346,1.479019945774904,2.896118091514916,1.7823545626108777
SeqDrift212,102.25,97.6,4.65,148.57944787097344,1.6085707942145413,1.5297058540778354,2.7977669667075564,1.369760946771033
SeqDrift213,101.6,98.0,3.6,148.27618281014048,1.5937377450509227,1.3416407864998738,2.310844001658269,1.0035606197777638
SeqDrift214,100.9,98.5,2.4,148.2308592097126,1.1357816691600546,1.2041594578792296,1.5297058540778352,0.631546334806424
SeqDrift215,100.55,99.35,1.2,148.6696398021877,0.7399324293474371,0.7921489758877429,1.1661903789690602,0.4056113390512915
SeqDrift216,100.2,99.65,0.55,148.8227169655741,0.39999999999999997,0.5722761571129799,0.9205976319760985,0.29051913852724365
SeqDrift217,100.05,99.75,0.3,148.87322201607918,0.21794494717703367,0.5361902647381804,0.6403124237432849,0.2724892395557195
SeqDrift218,100.05,100.0,0.05,149.0,0.21794494717703367,0.0,0.21794494717703364,0.0
