detector,mean_n_detect,mean_n_TP,mean_n_FP,mean_delay,std_n_detect,std_n_TP,std_n_FP,std_delay
PH1,2559.45,100.0,2459.45,35.92,35.326300400692965,0.0,35.326300400692965,3.0679308988306757
PH2,486.55,83.15,403.4,154.43535362355152,21.909986307617814,2.5743931323712004,21.726481537515454,15.216075522803859
PH3,4680.9,100.0,4580.9,16.192500000000003,30.2008278032242,0.0,30.2008278032242,1.3481835001215527
PH4,3095.4,100.0,2995.4,27.431500000000007,33.81183224848958,0.0,33.81183224848958,2.6575670734715238
PH5,1678.9,99.95,1578.95,59.46305050505051,41.36169725724514,0.21794494717703367,41.34909309767265,3.8625398874054073
PH6,163.1,53.5,109.6,169.90858304695223,12.99961537892564,4.455333881989093,10.33634364753804,20.961346408922452
PH7,3737.8,100.0,3637.8,22.2425,44.95508869972342,0.0,44.95508869972342,2.053114402560169
PH8,2193.45,100.0,2093.45,43.0055,29.278789250923612,0.0,29.278789250923612,3.9882157351377066
PH9,2158.7,100.0,2058.7,36.718999999999994,25.7489805623446,0.0,25.7489805623446,3.2841100773268854
PH10,465.1,83.15,381.95,154.6644422077932,20.21360927692034,2.5937424698685874,20.284168703695993,15.821156728351312
PH11,3104.3,100.0,3004.3,20.787,16.11241757155021,0.0,16.11241757155021,1.3954142754035448
PH12,2273.0,100.0,2173.0,30.878999999999998,15.029970059850418,0.0,15.029970059850418,2.838059019823231
PH13,1508.3,99.95,1408.35,59.640429292929284,27.027948497805006,0.21794494717703367,26.97827829940228,3.315301678388814
PH14,159.45,53.55,105.9,169.6594225012846,11.876342029429768,4.499722213648305,9.31611507013519,20.456004689109406
PH15,2674.15,100.0,2574.15,25.642500000000002,20.635588191277705,0.0,20.635588191277705,2.401611698422541
PH16,1757.15,100.0,1657.15,45.114000000000004,18.97966016555618,0.0,18.97966016555618,3.8980551561002823
ADWIN1,43.85,14.4,29.45,211.08848377281947,3.785168424258028,4.532107677449864,3.51390096616282,41.41484658287419
ADWIN2,41.25,13.45,27.8,208.94301282051282,4.14578098794425,3.3387872049593095,3.8288379438153295,38.83045217155572
ADWIN3,38.0,11.8,26.2,173.0458571983572,4.404543109109048,2.4617067250182343,3.529872518944558,42.268744503088406
ADWIN4,33.35,9.35,24.0,157.12172327672326,3.15079355083763,2.7436289836637897,4.012480529547776,38.35762393218797
ADWIN5,26.0,7.45,18.55,150.87261904761903,4.207136793592526,2.2688102609076854,4.08013480169467,36.07600904046873
ADWIN6,23.05,6.6,16.45,140.4231746031746,5.408095783175443,2.5377155080899043,4.532935031522071,39.82684408221426
ADWIN7,15.1,4.65,10.45,132.98568033273915,7.2931474686859294,3.305676935213119,4.7799058568135,40.123314404659574
ADWIN8,10.3,2.65,7.65,113.99943977591037,5.523585791856591,2.080264406271472,3.965791219920686,104.595222656649
ADWIN9,2.7,0.5,2.2,104.1111111111111,1.9261360284258222,0.9219544457292888,1.2083045973594573,69.13397263892409
DDM1,0.2,0.0,0.2,nan,0.4000000000000001,0.0,0.4000000000000001,nan
DDM2,0.2,0.0,0.2,nan,0.4000000000000001,0.0,0.4000000000000001,nan
DDM3,110.3,36.1,74.2,226.02288953657572,7.114070564732964,5.068530358989675,7.242927584892728,24.008599901218773
DDM4,4.55,1.85,2.7,263.3515406162465,2.085065946199304,1.6209565077447328,1.4866068747318506,89.10931651671903
DDM5,1.4,0.55,0.85,334.5,0.8602325267042626,0.6689544080129827,0.7262919523166975,116.38060166730727
DDM6,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
DDM7,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
DDM8,0.05,0.0,0.05,nan,0.21794494717703364,0.0,0.21794494717703364,nan
DDM9,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
DDM10,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
SeqDrift21,6.35,3.3,3.05,309.63888888888886,2.95423424934449,2.368543856465402,1.4309088021254184,103.34308123078006
SeqDrift22,5.15,2.6,2.55,297.95238095238096,2.4140215409146624,1.772004514666935,1.4654350889752847,109.71273560412891
SeqDrift23,3.25,1.4,1.85,301.61904761904765,2.1418449990603894,1.3190905958272918,1.49248115565993,112.13072424508765
SeqDrift24,1.9,0.85,1.05,326.27272727272725,1.445683229480096,0.9096702699330126,0.9733961166965892,121.28785512842121
SeqDrift25,1.0,0.45,0.55,313.2857142857143,0.9486832980505138,0.6689544080129827,0.7399324293474371,157.46719775034717
SeqDrift26,0.5,0.3,0.2,349.0,0.806225774829855,0.5567764362830021,0.4000000000000001,167.33200530681512
SeqDrift27,0.1,0.1,0.0,449.0,0.4358898943540673,0.4358898943540673,0.0,0.0
SeqDrift28,0.05,0.05,0.0,399.0,0.21794494717703364,0.21794494717703364,0.0,0.0
SeqDrift29,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
SeqDrift210,14.3,9.1,5.2,314.2971970839618,5.109794516416487,4.085339643163099,1.9390719429665317,34.919498015606045
SeqDrift211,10.9,6.7,4.2,307.06751581751587,4.6032597145935625,3.4510867853474796,1.6309506430300091,42.552047976638505
SeqDrift212,7.2,4.0,3.2,316.9448621553885,3.026549190084311,2.258317958127243,1.1661903789690602,80.87683377872395
