PH1,mean,std
med_sev,3.0,0.0
kurto_sev,1.751855102731568,1.092576688427135
skew_sev,1.1993338470773218,0.144889365134635
perc10_sev,0.0,0.0
perc90_sev,10.6,0.48989794855663554
med_mag,4.919183588453086,0.04040820577345769
kurto_mag,0.05357174337731958,0.10471141843718453
skew_mag,-0.21781696975120224,0.05176520671060961
perc10_mag,4.472135954999578,1.7763568394002505e-15
perc90_mag,5.385164807134502,1.7763568394002505e-15
med_interv,33.725,0.6219927652312366
kurto_interv,5.788052623863344,1.4652073860857162
skew_interv,1.9784885729037627,0.14562373034394563
perc10_interv,15.05,0.21794494717703367
perc90_interv,85.42,1.823896926912265
,,
PH2,mean,std
med_sev,5.0,0.0
kurto_sev,7.968128465535214,4.099482963241648
skew_sev,2.2139194019630515,0.4490923104888619
perc10_sev,1.25,0.4330127018922193
perc90_sev,13.5,0.6708203932499369
med_mag,4.949489742783179,0.05051025721682212
kurto_mag,0.10958746991909438,0.2826099410935905
skew_mag,-0.2420802015902374,0.13482898171913105
perc10_mag,4.46637619992404,0.03494188610189672
perc90_mag,5.389607703821545,0.04613890882378884
med_interv,169.125,9.857579571071186
kurto_interv,6.490044525364285,2.864782300372256
skew_interv,2.1120637012400993,0.36070610528702723
perc10_interv,37.1,3.1496031496047237
perc90_interv,537.36,26.964669476928545
,,
PH3,mean,std
med_sev,4.95,0.2179449471770336
kurto_sev,-1.0626533023415972,0.051666734729259416
skew_sev,0.41553353788065445,0.03476640747512928
perc10_sev,1.0,0.0
perc90_sev,12.0,0.0
med_mag,4.909081537009721,0.03030615433009328
kurto_mag,0.04110662155502327,0.09179359801775847
skew_mag,-0.19701556859858868,0.04147185749907562
perc10_mag,4.472135954999578,1.7763568394002505e-15
perc90_mag,5.385164807134502,1.7763568394002505e-15
med_interv,18.9,0.3
kurto_interv,7.222445944275951,0.976450716760255
skew_interv,2.2542298944406522,0.10593959787960931
perc10_interv,14.0,0.0
perc90_interv,41.10500000000002,0.8428967908350387
,,
PH4,mean,std
med_sev,5.0,0.0
kurto_sev,-1.088626489854599,0.031130893364299004
skew_sev,0.3514873935829394,0.030475163335496894
perc10_sev,1.0,0.0
perc90_sev,11.8,0.39999999999999997
med_mag,4.909081537009721,0.030306154330093277
kurto_mag,0.03595094797424081,0.09436114976233786
skew_mag,-0.1983685449688123,0.05835920194573417
perc10_mag,4.472135954999578,1.7763568394002505e-15
perc90_mag,5.385164807134502,1.7763568394002505e-15
med_interv,28.6,0.5830951894845302
kurto_interv,6.185071475290307,1.329864070066602
skew_interv,2.07378222114962,0.14788765564829012
perc10_interv,14.015,0.06538348415311258
perc90_interv,70.42999999999999,1.3450278807519183
,,
PH5,mean,std
med_sev,3.25,0.4330127018922193
kurto_sev,6.918575089092789,7.895866598367376
skew_sev,1.8366946715567896,0.49092524669697135
perc10_sev,0.0,0.0
perc90_sev,11.005000000000006,0.021794494717733103
med_mag,4.934336665618132,0.048183714432779814
kurto_mag,0.059430947247375986,0.17959348266444883
skew_mag,-0.20942195241738637,0.08611908710853058
perc10_mag,4.472135954999578,1.7763568394002505e-15
perc90_mag,5.385164807134502,1.7763568394002505e-15
med_interv,50.225,2.0029665498954294
kurto_interv,6.985193341601675,1.668010117957172
skew_interv,2.105256532005892,0.16296724552004405
perc10_interv,18.0,0.5477225575051661
perc90_interv,139.5,4.4026128605635995
,,
PH6,mean,std
med_sev,6.375,0.4710360920354193
kurto_sev,10.667709042749141,5.983042327653815
skew_sev,2.7915220322927934,0.7549049457935961
perc10_sev,2.3000000000000003,0.4219004621945797
perc90_sev,20.450000000000003,2.5028983199482973
med_mag,4.967168332809066,0.04594767931681246
kurto_mag,0.19040012400682899,0.7369788572249709
skew_mag,-0.3084416128410191,0.2634006793394638
perc10_mag,4.453461366550146,0.07806742433401165
perc90_mag,5.393194049512941,0.05706289850242927
med_interv,482.425,66.62061899292141
kurto_interv,4.449369121238705,3.0435156613977217
skew_interv,1.9129910293022825,0.40414413826328793
perc10_interv,86.17999999999999,19.866695749419428
perc90_interv,1820.455,207.6044423296379
,,
PH7,mean,std
med_sev,4.7,0.45825756949558405
kurto_sev,-1.0131590823197132,0.057402580515499575
skew_sev,0.4447172460756983,0.03855365782532085
perc10_sev,1.0,0.0
perc90_sev,11.65,0.4769696007084727
med_mag,4.904030511288039,0.022016910682037358
kurto_mag,0.024061133706359584,0.09030012756471113
skew_mag,-0.1998868712451675,0.04948410720536199
perc10_mag,4.472135954999578,1.7763568394002505e-15
perc90_mag,5.385164807134502,1.7763568394002505e-15
med_interv,23.5,0.5
kurto_interv,6.315911783797926,1.0917430741528742
skew_interv,2.1192778359620363,0.1434568576244788
perc10_interv,14.0,0.0
perc90_interv,55.55,1.116915395184434
,,
PH8,mean,std
med_sev,5.0,0.0
kurto_sev,-1.048609346773985,0.04063504989274601
skew_sev,0.36549783917463935,0.029529230140757326
perc10_sev,1.0,0.0
perc90_sev,11.860000000000003,0.3352610922847997
med_mag,4.919183588453086,0.0404082057734577
kurto_mag,0.016851907695122993,0.11656198751681797
skew_mag,-0.20706452029115932,0.06641103179622573
perc10_mag,4.472135954999578,1.7763568394002505e-15
perc90_mag,5.385164807134502,1.7763568394002505e-15
med_interv,39.775,0.9283722313813569
kurto_interv,7.592012112233862,3.6999002482374577
skew_interv,2.209949992893235,0.30339842459351024
perc10_interv,15.9,0.3
perc90_interv,108.64500000000002,2.8038321989733728
,,
PH9,mean,std
med_sev,5.875,0.4437059837324712
kurto_sev,-0.577027600506685,0.12520758949282698
skew_sev,0.832327683699021,0.06380804809836729
perc10_sev,1.0,0.0
perc90_sev,23.3,0.5567764362830022
med_mag,4.914132562731403,0.03607153868212252
kurto_mag,0.09283848172624731,0.1332783636151267
skew_mag,-0.22432305324091076,0.06350126756308642
perc10_mag,4.472135954999578,1.7763568394002505e-15
perc90_mag,5.385164807134502,1.7763568394002505e-15
med_interv,40.15,0.7262919523166975
kurto_interv,6.795661768771896,1.38821351668523
skew_interv,2.2058891653662425,0.13727849207464354
perc10_interv,29.0,0.0
perc90_interv,90.43500000000002,2.197561148182228
,,
PH10,mean,std
med_sev,6.775,0.5117372372614681
kurto_sev,0.8399582517217213,1.8654942938152903
skew_sev,1.0773779588376036,0.26395486749225805
perc10_sev,2.04,0.22449944320643628
perc90_sev,23.380000000000003,0.6925315877272331
med_mag,4.952015255644019,0.04916648822820052
kurto_mag,0.12310898295682933,0.31285477212966173
skew_mag,-0.2459207190410416,0.1405562927708444
perc10_mag,4.469731351195267,0.036712078297816156
perc90_mag,5.380401627029828,0.03575376700100833
med_interv,176.775,10.600088443027255
kurto_interv,6.500765701804485,2.9882764610082386
skew_interv,2.1130522169666217,0.3755087208254843
perc10_interv,47.83,3.4898567305836488
perc90_interv,543.1700000000001,28.457513946232233
,,
PH11,mean,std
med_sev,11.35,0.6538348415311012
kurto_sev,-1.179566773713233,0.03403953047400513
skew_sev,0.27262611695673755,0.049214143843946755
perc10_sev,2.0,0.0
perc90_sev,24.85,0.35707142142714243
med_mag,4.904030511288039,0.022016910682037358
kurto_mag,0.07112128446870065,0.10576676138585248
skew_mag,-0.20790421431305867,0.05189057078541847
perc10_mag,4.472135954999578,1.7763568394002505e-15
perc90_mag,5.385164807134502,1.7763568394002505e-15
med_interv,30.0,0.0
kurto_interv,10.448193220434117,1.7164114658138643
skew_interv,2.7436234196329883,0.1730852027439881
perc10_interv,29.0,0.0
perc90_interv,50.25,0.698212002188447
,,
PH12,mean,std
med_sev,12.1,0.5385164807134504
kurto_sev,-1.202258593782026,0.039641488979849204
skew_sev,0.20206195383729125,0.04964887784060582
perc10_sev,2.0,0.0
perc90_sev,24.975000000000012,0.32844329799827376
med_mag,4.914132562731403,0.036071538682122525
kurto_mag,0.048509131586087696,0.09917581541727195
skew_mag,-0.2016913629417687,0.058905138839029966
perc10_mag,4.472135954999578,1.7763568394002505e-15
perc90_mag,5.385164807134502,1.7763568394002505e-15
med_interv,41.45,0.49749371855330987
kurto_interv,6.524383149725824,1.2983236756610101
skew_interv,2.1445782878712465,0.15012164741149475
perc10_interv,29.0,0.0
perc90_interv,80.09000000000002,1.5852129194527658
,,
PH13,mean,std
med_sev,5.625,0.4710360920354193
kurto_sev,-0.1444397031765029,0.27307307501640155
skew_sev,0.9929300972866427,0.05835367553877756
perc10_sev,1.0,0.0
perc90_sev,22.625,0.7562241731127087
med_mag,4.921709101313927,0.04064428298618295
kurto_mag,0.051689489976433925,0.1923017062592409
skew_mag,-0.21262875097718448,0.08952959084325064
perc10_mag,4.472135954999578,1.7763568394002505e-15
perc90_mag,5.385164807134502,1.7763568394002505e-15
med_interv,56.7,1.4177446878757827
kurto_interv,7.521894981845857,1.935264492673733
skew_interv,2.202403853724358,0.17377901629380324
perc10_interv,29.0,0.0
perc90_interv,144.66500000000002,4.169085631166623
,,
PH14,mean,std
med_sev,7.275,0.8135570047636491
kurto_sev,6.440775206348671,5.117752550382894
skew_sev,2.0615299112860948,0.7369662511771135
perc10_sev,2.585,0.4714604967545
perc90_sev,24.720000000000002,2.1174512981412335
med_mag,4.964642819948225,0.04818371443277981
kurto_mag,0.1923455580210512,0.7414046109697441
skew_mag,-0.31402890446480475,0.27280836924030893
perc10_mag,4.450120201636432,0.07790962809758557
perc90_mag,5.392265434748328,0.05705702836206589
med_interv,498.025,64.92909113024761
kurto_interv,4.412205739155358,3.0559119115971374
skew_interv,1.9062211219204215,0.40638487976769977
perc10_interv,99.45000000000002,21.717700154482287
perc90_interv,1828.0250000000003,210.40073401725556
,,
PH15,mean,std
med_sev,11.0,0.5477225575051661
kurto_sev,-1.1703113003691263,0.03384306452350802
skew_sev,0.3090031010035016,0.040866700822243085
perc10_sev,2.0,0.0
perc90_sev,24.75,0.4330127018922193
med_mag,4.914132562731403,0.036071538682122525
kurto_mag,0.06493936651560342,0.1119415397366455
