detector,mean_n_detect,mean_n_TP,mean_n_FP,mean_delay,std_n_detect,std_n_TP,std_n_FP,std_delay
PH1,745.9,57.2,688.7,52.311030210171964,32.11993150677629,2.111871208194288,31.30830560729852,9.823298422047609
PH2,57.3,49.0,8.3,28.048541687905498,1.9519221295943134,1.1832159566199232,2.3685438564654024,1.9075993156701827
PH3,2174.0,92.05,2081.95,78.08470632675241,60.251141068032894,2.3764469276632285,58.937657741040226,10.983959864519088
PH4,164.55,49.95,114.6,15.422775510204085,9.00263850212814,0.21794494717703367,8.918520056601318,1.914925756105247
PH5,182.0,50.2,131.8,20.371019607843138,14.359665734271115,0.39999999999999997,14.17603611733548,2.6730207167926934
PH6,52.0,49.4,2.6,35.573477040816314,0.8366600265340756,0.6633249580710799,0.8,2.649437120158155
PH7,711.05,61.4,649.65,61.03641119234514,59.71220561995679,3.4698703145794947,56.90806181904282,15.260693688907097
PH8,121.4,49.35,72.05,17.804057564330076,7.722693830523128,1.0136567466356647,7.41940024530285,2.053487753485629
PH9,701.95,57.15,644.8,54.21516847809549,30.87308698526922,2.197157254271983,30.17382972047135,10.569783443121233
PH10,56.1,49.0,7.1,28.331498878274715,1.7,1.0,2.0952326839756967,2.147739692793329
PH11,1826.3,92.45,1733.85,80.79666679720415,42.62288117900994,2.2242976419535223,41.14398497958116,8.304071222073226
PH12,138.15,49.95,88.2,18.72448979591837,6.528973885688318,0.21794494717703367,6.43117407632541,1.6758905481950077
PH13,172.95,50.2,122.75,21.97505882352941,10.575797842243393,0.39999999999999997,10.444496158264409,3.1653602292641674
PH14,51.65,49.45,2.2,35.62155867346938,0.7921489758877429,0.6689544080129826,0.8717797887081348,2.6936742829052243
PH15,606.85,61.6,545.25,65.09516240596312,47.4534245339575,3.3526109228480427,44.75251389586958,12.940017249003635
PH16,105.55,49.15,56.4,20.45527061347203,5.987278179607158,1.107925990308017,5.40740233383831,2.2024439474907282
ADWIN1,101.85,99.7,2.15,47.521878375592664,1.8241436346954698,0.5567764362830021,1.8241436346954698,1.9075121287478871
ADWIN2,101.4,99.8,1.6,48.244040404040405,1.2806248474865698,0.39999999999999997,1.3564659966250536,1.7329409930106112
ADWIN3,100.8,99.85,0.95,49.789696969696976,0.8717797887081347,0.3570714214271425,1.023474474522936,1.9966883693867805
ADWIN4,100.5,99.9,0.6,51.1060202020202,0.806225774829855,0.30000000000000004,0.7999999999999999,2.0133569788422103
ADWIN5,100.2,100.0,0.2,54.872000000000014,0.39999999999999997,0.0,0.4000000000000001,1.9287135609001145
ADWIN6,100.1,100.0,0.1,58.21600000000001,0.30000000000000004,0.0,0.30000000000000004,2.036718930044103
ADWIN7,100.0,100.0,0.0,62.79200000000001,0.0,0.0,0.0,1.9449051390749117
ADWIN8,100.0,100.0,0.0,65.99199999999999,0.0,0.0,0.0,1.825402969209812
ADWIN9,100.0,100.0,0.0,75.816,0.0,0.0,0.0,1.5614557310407484
DDM1,689.7,50.0,639.7,135.723,16.85852899869974,0.0,16.85852899869974,7.964444173952129
DDM2,689.7,50.0,639.7,135.723,16.85852899869974,0.0,16.85852899869974,7.964444173952129
DDM3,2152.1,52.15,2099.95,49.1305963532479,21.949715260112146,1.851350858157362,21.813929036283216,2.54700179972337
DDM4,1449.45,43.75,1405.7,92.05817954037873,61.039720674328116,2.1418449990603894,59.12960341487164,10.061917307761421
DDM5,92.4,3.05,89.35,165.26916666666668,25.941087101353325,1.3592277219068185,24.69063587678535,76.36290825812549
DDM6,74.45,24.35,50.1,286.47382964925447,8.21872861213947,3.0376800358168077,6.781592733274389,33.66495319149281
DDM7,74.45,24.35,50.1,286.47382964925447,8.21872861213947,3.0376800358168077,6.781592733274389,33.66495319149281
DDM8,1076.2,50.05,1026.15,107.84219607843136,12.777323663428112,0.21794494717703367,12.729002317542408,5.311417508177506
DDM9,467.75,43.0,424.75,175.95304791631148,26.436480476795698,1.70293863659264,25.13339412017406,9.665930468105648
DDM10,10.95,1.1,9.85,243.11904761904762,4.893618293246828,0.9433981132056604,4.198511641046146,74.55075581604632
SeqDrift21,136.85,74.15,62.7,149.57277834632401,3.409912022325503,2.688401011754013,4.417012565071555,4.623357764183352
SeqDrift22,133.6,73.2,60.4,145.3167664899055,3.455430508634199,3.3555923471125033,4.352011029397788,4.544243342920498
SeqDrift23,127.8,72.6,55.2,137.56638054893978,3.529872518944558,3.5411862419251543,4.843552415324934,5.347286895411009
SeqDrift24,123.15,72.85,50.3,130.95455826924436,3.2752862470324637,3.320767983464066,3.4510867853474796,4.15660090805538
SeqDrift25,115.8,74.35,41.45,119.92996373178951,2.908607914449797,3.259984662540608,2.923610781208744,3.4964057396520745
SeqDrift26,110.95,77.3,33.65,113.08873801409955,2.4387496796514396,3.132091952673165,3.48245602987317,3.1393138114836576
SeqDrift27,105.55,80.65,24.9,105.85275265097785,2.3124662159694354,3.6231892028984634,3.3749074061372406,2.8952760439812573
SeqDrift28,103.15,83.95,19.2,102.76883944976876,2.0802644062714717,3.089902911096075,2.6570660511172846,2.4697328587014153
SeqDrift29,100.65,93.85,6.8,99.68847802690382,0.653834841531101,1.878163997099295,1.7776388834631178,0.6875389881185754
SeqDrift210,110.25,89.1,21.15,159.0384255544949,3.2384409829422554,2.3000000000000003,2.937260628544903,6.2177804366512195
SeqDrift211,108.45,89.6,18.85,156.82526784501624,2.6547127904916574,2.0346989949375804,2.475378758897312,5.579630070380953
SeqDrift212,106.65,90.4,16.25,154.7869307337364,2.2643983748448506,2.083266665599966,2.4672859582950655,5.055270120484332
SeqDrift213,104.9,91.2,13.7,152.12678961990215,2.3430749027719964,1.9646882704388502,2.7037011669191546,4.391444530093484
SeqDrift214,103.0,92.95,10.05,150.01335186601307,1.70293863659264,1.8020821290940099,2.479415253643488,3.5561824201937338
SeqDrift215,101.75,93.95,7.8,148.6371366589515,1.2599603168354152,1.5960889699512366,2.1354156504062622,2.569366193498766
SeqDrift216,100.6,95.9,4.7,147.88649759977292,0.8602325267042626,1.7291616465790582,1.9519221295943134,1.9670119400728938
SeqDrift217,100.3,97.35,2.95,148.24458657745808,0.45825756949558394,1.3518505834595773,1.3955285736952863,1.2113892318540243
SeqDrift218,100.05,99.1,0.95,148.64388785817354,0.21794494717703367,0.7681145747868607,0.8046738469715541,0.5809932508040209
