PH1,mean,std
med_sev,4.975,0.6417748826496719
kurto_sev,16.68007117272404,7.212155067454157
skew_sev,3.6347700520886015,0.8197448628551098
perc10_sev,0.78,0.5065570056765576
perc90_sev,19.985000000000014,3.7665999256624003
med_mag,6.931755475754235,0.027677144924633003
kurto_mag,13.090448962441963,4.489523044727545
skew_mag,-3.3977768765184644,0.4661998197552467
perc10_mag,5.630234326329099,0.2879212461365963
perc90_mag,7.0710678118654755,0.0
med_interv,46.5,4.533210782657255
kurto_interv,-1.2887229794594366,0.10666677164646314
skew_interv,0.8376821992992513,0.06087438512324816
perc10_interv,16.835,1.1064696109699532
perc90_interv,2133.9700000000003,8.67456627157805
,,
PH2,mean,std
med_sev,5.325,1.0401322031357363
kurto_sev,2.8435744088489736,3.6648103372060175
skew_sev,1.511644897607419,0.7335109025752445
perc10_sev,1.285,0.6821106948289258
perc90_sev,15.270000000000005,3.2165354031939404
med_mag,7.0,0.0
kurto_mag,1.1661487078850692,1.7814222472809977
skew_mag,-1.0710177236842022,0.4177592219989409
perc10_mag,6.860331461972817,0.025534840555842535
perc90_mag,7.0710678118654755,0.0
med_interv,2196.425,2.516321720289359
kurto_interv,9.624044376083642,5.575688827629665
skew_interv,-3.3131058192567466,0.7948121067362698
perc10_interv,1765.845,728.3932121285865
perc90_interv,2217.955,3.896469555892864
,,
PH3,mean,std
med_sev,6.275,0.7980444849756184
kurto_sev,19.08401435823543,7.290541068813422
skew_sev,3.6671522924370037,0.7360319656102188
perc10_sev,1.225,0.511737237261468
perc90_sev,13.13,0.8252878285786103
med_mag,6.9784609690826525,0.03290141319157948
kurto_mag,16.00736527611658,4.5577409940575135
skew_mag,-3.639241902869339,0.4601940259605853
perc10_mag,6.192866636931941,0.13142093871432672
perc90_mag,7.0710678118654755,0.0
med_interv,22.7,1.354621718414407
kurto_interv,0.32445126077349007,0.20865411192394345
skew_interv,1.5215537803480086,0.06834479048176938
perc10_interv,14.0,0.0
perc90_interv,2098.52,8.831455146237227
,,
PH4,mean,std
med_sev,5.175,0.7628073151196181
kurto_sev,-1.02235181583546,0.1979052689255344
skew_sev,0.3439313511992187,0.14907815018842202
perc10_sev,1.295,0.42833981836854723
perc90_sev,11.585000000000003,0.5798922313671743
med_mag,7.003553390593273,0.015488870503008427
kurto_mag,7.273721474446579,6.26000411433284
skew_mag,-2.199687852203703,0.7816527066437783
perc10_mag,6.852671176528925,0.028605723781799253
perc90_mag,7.0710678118654755,0.0
med_interv,36.5,4.068169121361598
kurto_interv,-1.886906831397701,0.06927681737724646
skew_interv,0.32080994224176906,0.0957550231863029
perc10_interv,14.489999999999998,0.518555686498567
perc90_interv,2184.12,4.355410428421118
,,
PH5,mean,std
med_sev,4.9,0.7
kurto_sev,16.817734214338113,12.59763097589557
skew_sev,3.3853445809890395,1.2825479909639415
