detector,mean_n_detect,mean_n_TP,mean_n_FP,mean_delay,std_n_detect,std_n_TP,std_n_FP,std_delay
SeqDrift25,129.5,69.0,60.5,141.95446432191966,4.189272013130682,3.6742346141747673,3.5142566781611158,5.271117453436782
SeqDrift26,121.0,69.8,51.2,129.39418137667462,3.6606010435446255,3.370459909270543,3.682390527904394,4.700877470456673
SeqDrift27,112.75,70.15,42.6,117.13664799664977,3.5478866949213583,2.8857408061016154,2.6343879744638983,4.534773958804417
SeqDrift28,108.55,72.0,36.55,110.80568825742439,2.957617284234051,2.4289915602982237,2.4181604578687494,3.8390354521468026
SeqDrift29,101.55,81.8,19.75,100.8860539929313,1.2031209415515964,2.874021572639983,2.878801834096956,1.4659222289204334
SeqDrift210,115.95,80.05,35.9,170.49651855271242,3.412843389316304,3.278337993557101,3.315116890850155,8.556926753228986
SeqDrift211,114.25,80.2,34.05,167.40334436801882,3.0475399915341552,3.4727510708370675,2.991237202229205,8.420656011400611
SeqDrift212,112.4,80.25,32.15,163.96775257387776,3.2310988842807022,3.832427429188973,2.5937424698685874,9.316272433631253
SeqDrift213,109.7,80.5,29.2,158.06585873560664,3.0016662039607267,3.442382895611701,2.6,8.462645507644904
SeqDrift214,106.25,82.4,23.85,152.2188074359583,2.7363296585024255,3.733630940518894,3.0045798375147235,8.288424533590286
SeqDrift215,104.35,84.9,19.45,149.54766975258218,2.2422087324778666,2.964793416074718,3.3537292675468007,5.894806844514491
SeqDrift216,102.0,87.15,14.85,145.93004053060508,1.61245154965971,2.6320144376503714,3.021175268004159,4.010398405084452
SeqDrift217,101.1,89.4,11.7,145.46342762067871,1.2206555615733703,2.782085548648711,2.7946377224964243,3.4274944632201603
SeqDrift218,100.15,95.5,4.65,146.93729205179855,0.3570714214271425,1.8303005217723127,1.82414363469547,1.3178463490217698
