detector,mean_n_detect,mean_n_TP,mean_n_FP,mean_delay,std_n_detect,std_n_TP,std_n_FP,std_delay
DDM10,4.4,0.55,3.85,373.77777777777777,1.7146428199482249,0.6689544080129827,1.7109938632268673,85.60507225078271
SeqDrift21,163.15,66.1,97.05,233.0911317318261,8.007964785137357,4.968903299521937,4.4212554778026565,15.562837096441507
SeqDrift22,154.85,62.75,92.1,225.70268512651305,6.076800144813058,4.988737315193094,4.3920382511995495,15.910640163261663
SeqDrift23,145.25,58.75,86.5,212.83877278214695,7.46240577829965,4.602988159880492,5.054700782440045,18.941415311039414
SeqDrift24,134.45,55.8,78.65,191.2460823576741,7.22132259354199,4.935585071701227,6.295037728242778,22.56641440825499
SeqDrift25,120.5,54.85,65.65,156.58546218574858,5.054700782440045,3.6093628246547893,5.40624638728203,16.055281427657977
SeqDrift26,112.15,56.15,56.0,133.58548759692027,4.269367634673781,3.9022429447690725,4.888762624632126,14.214978855188484
SeqDrift27,106.3,62.0,44.3,119.27463500953237,2.6476404589747453,3.8078865529319543,4.495553358597805,10.249137514138177
SeqDrift28,103.6,65.9,37.7,113.74471960372009,2.2671568097509267,3.6999999999999997,3.689173349139343,4.890746583333768
SeqDrift29,100.5,82.3,18.2,116.6508041418188,0.7416198487095663,3.3630343441600474,3.3704599092705436,4.099224781886938
SeqDrift210,184.25,88.65,95.6,269.99836261272895,4.635461142108733,2.0316249653910043,5.209606511052442,8.447929511128706
SeqDrift211,181.6,87.85,93.75,265.7194042583541,4.409081537009721,1.8241436346954698,4.856696408053524,8.97282295539325
SeqDrift212,177.1,86.9,90.2,259.77986468492,4.0730823708832595,1.7578395831246945,4.5563142999578075,9.220452641972955
SeqDrift213,171.0,85.0,86.0,253.04824498739157,3.63318042491699,1.8708286933869707,3.9749213828703582,10.057444057406386
SeqDrift214,158.35,81.85,76.5,235.06532677126893,5.012733785071775,3.021175268004159,5.333854141237834,11.057722908751797
SeqDrift215,148.25,81.0,67.25,218.15203042087356,4.998749843710925,2.898275349237888,5.646901805415072,13.150554081528774
SeqDrift216,135.15,79.4,55.75,194.45876505336997,5.452293095569973,3.4409301068170506,5.881113840081656,12.52223807885914
SeqDrift217,126.45,79.65,46.8,180.4067234934364,4.984726672546851,3.4967842369811724,6.104096984812742,9.708534166368818
SeqDrift218,109.2,84.3,24.9,157.5148852069269,3.414674215792774,4.417012565071555,5.175905717843014,9.64764318222591
