PH1,mean,std
med_sev,4.0,0.0
kurto_sev,5.346047436214347,1.7194303260456318
skew_sev,1.7295999160917597,0.1939326432382928
perc10_sev,0.0,0.0
perc90_sev,12.0,0.0
med_mag,4.236663934044204,0.026052062664774955
kurto_mag,-0.6644847633662234,0.056192654499212
skew_mag,0.5323618324932616,0.042163372773320704
perc10_mag,3.591406309431366,0.042434898097870426
perc90_mag,5.744562646538029,0.0
med_interv,45.275,1.0894379284750462
kurto_interv,49.32258386932476,9.06828342340503
skew_interv,6.06426624520757,0.4747330521390658
perc10_interv,17.885,0.4682680856090873
perc90_interv,127.61500000000001,4.055770580296675
,,
PH2,mean,std
med_sev,5.5,1.0954451150103321
kurto_sev,3.348575814405055,2.4286411102389973
skew_sev,1.687020411621249,0.48254311243928266
perc10_sev,1.09,0.33000000000000024
perc90_sev,16.050000000000004,2.4571324750611256
med_mag,5.726889052255062,0.05236203931404634
kurto_mag,4.647868641429384,2.0473101163017824
skew_mag,-1.8063429980296895,0.4562682973236456
perc10_mag,5.1641567190391475,0.1043158071414016
perc90_mag,6.071354168302331,0.05710605143725555
med_interv,2180.575,6.821427636499563
kurto_interv,-0.049239806027366474,0.9858637924324323
skew_interv,-1.3507115330203305,0.3243480922456626
perc10_interv,67.78,51.43731719287077
perc90_interv,2220.6049999999996,2.9614987759578573
,,
PH3,mean,std
med_sev,5.0,0.0
kurto_sev,-1.002074511494854,0.06364915729231595
skew_sev,0.40553655619271556,0.030454816930447447
perc10_sev,1.0,0.0
perc90_sev,11.654999999999996,0.4706113045816102
med_mag,4.242640687119286,8.881784197001252e-16
kurto_mag,-0.5492954786508266,0.061084272039883196
skew_mag,0.5618960294599633,0.02996047356737498
perc10_mag,3.5984787924476778,0.03082823874801057
perc90_mag,5.727020967128899,0.035083358818259205
med_interv,23.45,0.4974937185533099
kurto_interv,60.070898050831055,29.620094628963024
skew_interv,5.270460158190167,1.3748277436280867
perc10_interv,14.0,0.0
perc90_interv,56.045,1.2800292965397344
,,
PH4,mean,std
med_sev,5.0,0.0
kurto_sev,1.6128885657870158,2.5066955301994125
skew_sev,0.7929681802334556,0.28552359287450296
perc10_sev,1.0,0.0
perc90_sev,12.0,0.0
med_mag,4.3240214666142585,0.053276226021460184
kurto_mag,-0.8665878487177882,0.06786356831506525
skew_mag,0.43843943002040325,0.047313951695960525
perc10_mag,3.605551275463989,2.220446049250313e-16
perc90_mag,5.808922636526946,0.03720509218949271
med_interv,36.525,1.1562331079847177
kurto_interv,42.73157212057376,4.000794223767237
skew_interv,5.850004254898147,0.25805409784827965
perc10_interv,15.75,0.4330127018922193
perc90_interv,156.66000000000003,9.84156491621129
,,
PH5,mean,std
med_sev,4.65,0.4769696007084728
kurto_sev,17.300326597094994,10.511663367373929
skew_sev,3.235270787912593,0.721877960171523
perc10_sev,0.0,0.0
perc90_sev,14.625,0.6869315832017043
med_mag,4.4041937481242375,0.05547457961440212
kurto_mag,-1.103327087147862,0.043647598544479055
skew_mag,0.26498020558967234,0.05537746466470549
perc10_mag,3.612356581029487,0.029663639239918986
perc90_mag,5.8671312473533845,0.04099197314761107
med_interv,72.025,2.968480250902809
kurto_interv,13.831114343960312,1.609213355149797
skew_interv,3.569850353652742,0.1690834682597046
perc10_interv,22.514999999999997,1.2935513132458245
perc90_interv,344.6000000000001,24.01026863656463
,,
PH6,mean,std
med_sev,7.25,1.9072231122760652
kurto_sev,4.55274800703905,3.7022819100695417
skew_sev,1.9898734606630981,0.6211203784286916
perc10_sev,1.22,0.6546754921333163
perc90_sev,30.915,7.593107071548512
med_mag,5.711434912528861,0.06500486209386463
kurto_mag,3.6263694665873336,3.3370424964739063
skew_mag,-1.35718559282796,0.745754615663662
perc10_mag,5.232567987408834,0.13847879304779534
perc90_mag,6.077255412103608,0.03954849556290261
med_interv,2197.375,5.305362852812237
kurto_interv,8.972428323344548,6.460617492322023
skew_interv,-3.0336621808957216,1.2355481417958314
perc10_interv,1563.02,892.2274702114927
perc90_interv,2233.76,4.528840911314911
,,
PH7,mean,std
med_sev,5.0,0.0
kurto_sev,1.3540783307328632,2.3418602373781923
skew_sev,0.766946997369192,0.19564122167636025
perc10_sev,1.0,0.0
perc90_sev,11.9,0.30000000000000004
med_mag,4.242640687119286,8.881784197001252e-16
kurto_mag,-0.6055576820911728,0.05432544258109459
skew_mag,0.5541540858727275,0.025022526450128164
perc10_mag,3.591406309431366,0.04243489809787045
perc90_mag,5.735791806833464,0.02631251911369441
med_interv,31.65,0.6538348415311012
kurto_interv,62.47650896465685,28.262759588723316
skew_interv,6.11957508744977,1.2274787081043907
perc10_interv,14.2,0.4
perc90_interv,90.18500000000002,2.615965404970017
,,
PH8,mean,std
med_sev,5.25,0.4330127018922193
kurto_sev,5.384747140102661,7.050478827346461
skew_sev,1.4243591080353843,0.7764322409358613
perc10_sev,1.0,0.0
perc90_sev,11.975,0.24874685927665507
med_mag,5.465066847759231,0.0891172464892719
kurto_mag,-0.7255112492558684,0.3390400878013788
skew_mag,-0.6818713012237467,0.18010810781689868
perc10_mag,3.895810219474895,0.08649650573839704
perc90_mag,6.02559850006234,0.043222467309965595
med_interv,46.125,3.312382073372575
kurto_interv,1.2607820387502051,0.7647230551319482
skew_interv,1.7506406008969873,0.20347269865475134
perc10_interv,17.145,1.1408220720164914
perc90_interv,2022.8200000000004,93.50602975209668
,,
PH9,mean,std
med_sev,6.2,0.5099019513592784
kurto_sev,-0.1153418642510126,0.29706114475092316
skew_sev,0.9210950608599958,0.06815832116801669
perc10_sev,1.0,0.0
perc90_sev,22.5,0.7416198487095663
