detector,mean_n_detect,mean_n_TP,mean_n_FP,mean_delay,std_n_detect,std_n_TP,std_n_FP,std_delay
PH1,3333.1,100.0,3233.1,34.9765,29.456578212684512,0.0,29.456578212684512,2.841383949768141
PH2,685.0,72.95,612.05,115.20157368250416,32.02499024199695,4.005933099790859,29.939063111593857,10.302345537912952
PH3,6204.2,100.0,6104.2,15.928999999999998,28.605244274433314,0.0,28.605244274433314,1.2758796965231478
PH4,4254.65,100.0,4154.65,23.312500000000004,37.50369981748468,0.0,37.50369981748468,1.590537252000091
PH5,2213.15,99.2,2113.95,61.85668004365133,33.70649047290447,0.9797958971132712,33.6042780014688,8.650554872574393
PH6,240.65,53.65,187.0,132.69689824961412,19.736451048757473,2.5937424698685874,18.403803954617644,18.029256739502824
PH7,4990.8,100.0,4890.8,20.548499999999997,41.462754370639686,0.0,41.462754370639686,1.4720539222460567
PH8,3145.25,100.0,3045.25,34.508,39.716337948003215,0.0,39.716337948003215,3.073879633297309
PH9,2846.05,99.95,2746.1,35.897060606060606,19.581815544019406,0.21794494717703367,19.529208893347423,3.090731782050438
PH10,650.5,72.8,577.7,116.50261324880833,29.997499895824653,3.893584466786357,27.934029426489833,9.853084425168788
PH11,4149.6,100.0,4049.6,20.693,20.87199080107118,0.0,20.87199080107118,1.198416037943418
PH12,3096.25,100.0,2996.25,28.260999999999996,23.421944838121362,0.0,23.421944838121362,2.173273797753058
PH13,1981.7,99.1,1882.6,61.540058716770055,25.161677209597933,0.9949874371066199,24.83626380919642,7.63069317396685
PH14,235.35,53.7,181.65,133.39443001703808,18.714366139412792,2.511971337416094,17.482205238470346,17.829164270641645
PH15,3575.2,100.0,3475.2,24.202500000000004,20.595145058969603,0.0,20.595145058969603,1.4739500500356177
PH16,2480.3,100.0,2380.3,37.924,19.31605549795299,0.0,19.31605549795299,3.402005878889688
ADWIN1,102.8,96.35,6.45,248.75718876583792,1.1661903789690602,2.2422087324778666,2.67348087705897,9.167078458780317
ADWIN2,102.2,96.25,5.95,258.3630907146076,1.2489995996796797,2.094636006565341,2.71062723368596,10.4373294529957
ADWIN3,100.9,96.45,4.45,268.8973825161822,0.8306623862918073,1.9358460682605938,2.3973944189473704,9.720065109724993
ADWIN4,100.5,96.15,4.35,287.9262512398739,0.6708203932499369,1.7109938632268673,1.9563997546513854,8.370673328797528
ADWIN5,100.3,94.3,6.0,306.65180202222575,0.5567764362830021,3.3778691508109073,3.521363372331802,8.292692626683563
ADWIN6,100.05,92.0,8.05,328.42497959186437,0.21794494717703367,2.8635642126552705,2.8368115905008566,9.793140976798705
ADWIN7,100.05,84.5,15.55,347.78738266091995,0.21794494717703367,4.376071297408213,4.306680856529771,9.531350320126212
ADWIN8,100.0,77.55,22.45,359.2840911291315,0.0,4.521891197275759,4.521891197275759,10.682751487788355
ADWIN9,100.0,51.15,48.85,380.2671446368207,0.0,5.588157120196246,5.588157120196246,7.312495989726987
DDM1,24.5,5.65,18.85,305.71751984126985,5.454356057317857,1.7399712641305316,5.091905340832644,39.07338868581907
DDM2,24.5,5.65,18.85,305.71751984126985,5.454356057317857,1.7399712641305316,5.091905340832644,39.07338868581907
DDM3,1267.7,70.3,1197.4,124.72378326370365,31.133743751755908,2.7766886753829647,30.529330159700525,10.505678351544924
